cod_ibge,ano,capitulo_cid10,obitos
1717800,2019,F,2
1717800,2020,N,1
1717800,2020,K,1
1717800,2020,V,2
1717800,2020,I,7
1717800,2020,E,3
1717800,2020,C,4
1717800,2020,G,1
1717800,2020,B,5
1717800,2021,B,8
1717800,2021,I,10
1717800,2021,V,1
1717800,2021,C,5
1717800,2021,E,2
1717800,2021,K,2
1717800,2021,X,1
1717800,2021,J,1
1717800,2021,M,1
1717800,2021,G,1
1717800,2021,L,1
1717800,2021,W,2
1717800,2021,A,1
1717800,2021,N,2
1717800,2022,C,2
1717800,2022,N,1
1717800,2022,J,2
1717800,2022,K,1
1717800,2022,W,1
1717800,2022,B,2
1717800,2022,R,1
1717800,2022,I,6
1717800,2022,F,1
1717800,2022,V,2
1717800,2022,D,1
1717909,2019,F,1
1717909,2019,N,1
1717909,2019,M,1
1717909,2019,X,4
1717909,2019,R,2
1717909,2019,K,2
1717909,2019,V,2
1717909,2019,W,1
1717909,2019,D,1
1717909,2019,C,5
1717909,2019,J,5
1717909,2019,Q,1
1717909,2019,A,1
1717909,2019,I,14
1717909,2019,E,1
1717909,2019,O,1
1717909,2019,G,1
1717909,2019,B,1
1717909,2020,Y,1
1717909,2020,J,4
1717909,2020,I,12
1717909,2020,F,1
1717909,2020,P,1
1717909,2020,X,7
1717909,2020,E,3
1717909,2020,C,3
1717909,2020,V,6
1717909,2020,G,1
1717909,2020,B,7
1717909,2021,G,1
1717909,2021,K,3
1717909,2021,V,2
1717909,2021,I,8
1717909,2021,J,4
1717909,2021,Y,1
1717909,2021,W,1
1717909,2021,X,3
1717909,2021,B,11
1717909,2021,D,1
1717909,2021,C,8
1717909,2021,O,1
1717909,2022,P,2
1717909,2022,I,12
1717909,2022,B,2
1717909,2022,X,2
1717909,2022,E,3
1717909,2022,F,1
1717909,2022,Q,1
1717909,2022,O,1
1717909,2022,Y,2
1717909,2022,R,2
1717909,2022,G,1
1717909,2022,C,9
1717909,2022,N,2
1717909,2022,J,2
1717909,2022,K,5
1717909,2022,V,4
1717909,2022,L,1
1718006,2019,N,1
1718006,2019,C,3
1718006,2019,R,1
1718006,2019,W,1
1718006,2019,P,1
1718006,2019,E,1
1718006,2019,B,2
1718006,2019,J,1
1718006,2019,X,1
1718006,2019,A,2
1718006,2019,Q,1
1718006,2019,I,3
1718006,2020,E,3
1718006,2020,J,1
1718006,2020,R,1
1718006,2020,A,1
1718006,2020,K,1
1718006,2020,W,2
1718006,2020,I,3
1718006,2020,X,1
1718006,2020,V,1
1718006,2020,B,1
1718006,2020,F,1
1718006,2021,E,1
1718006,2021,I,5
1718006,2021,H,1
1718006,2021,O,1
1718006,2021,J,2
1718006,2021,R,2
1718006,2021,Y,1
1718006,2021,B,2
1718006,2021,C,2
1718006,2021,F,1
1718006,2021,K,1
1718006,2022,R,3
1718006,2022,A,3
1718006,2022,C,3
1718006,2022,Q,1
1718006,2022,J,1
1718006,2022,X,2
1718006,2022,E,1
1718006,2022,K,1
1718006,2022,P,3
1718006,2022,D,1
1718006,2022,B,2
1718006,2022,I,1
1718204,2019,L,1
1718204,2019,N,7
1718204,2019,F,7
1718204,2019,A,7
1718204,2019,Q,7
1718204,2019,D,1
1718204,2019,B,3
1718204,2019,W,14
1718204,2019,I,90
1718204,2019,E,23
1718204,2019,C,37
1718204,2019,J,29
1718204,2019,P,4
1718204,2019,M,2
1718204,2019,O,1
1718204,2019,G,8
1718204,2019,K,11
1718204,2019,R,9
1718204,2019,X,28
1718204,2019,V,18
1718204,2019,Y,4
1718204,2020,V,30
1718204,2020,D,1
1718204,2020,A,5
1718204,2020,E,23
1718204,2020,Q,4
1718204,2020,I,92
1718204,2020,K,12
1718204,2020,P,5
1718204,2020,M,2
1718204,2020,L,2
1718204,2020,R,15
1718204,2020,J,29
1718204,2020,F,8
1718204,2020,Y,10
1718204,2020,N,7
1718204,2020,B,63
1718204,2020,C,42
1718204,2020,W,13
1718204,2020,X,35
1718204,2020,G,12
1718204,2021,O,6
1718204,2021,L,1
1718204,2021,F,3
1718204,2021,C,65
1718204,2021,E,21
1718204,2021,Y,8
1718204,2021,K,20
1718204,2021,A,7
1718204,2021,D,3
1718204,2021,P,9
1718204,2021,R,6
1718204,2021,W,19
1718204,2021,I,103
1718204,2021,G,11
1718204,2021,X,30
1718204,2021,Q,4
1718204,2021,V,26
1718204,2021,B,159
1718204,2021,J,32
1718204,2021,N,4
1718204,2022,Q,7
1718204,2022,D,5
1718204,2022,G,12
1718204,2022,P,16
1718204,2022,K,27
1718204,2022,W,13
1718204,2022,Y,8
1718204,2022,E,27
1718204,2022,J,42
1718204,2022,X,17
1718204,2022,F,5
1718204,2022,V,20
1718204,2022,A,11
1718204,2022,L,1
1718204,2022,I,119
1718204,2022,N,16
1718204,2022,R,12
1718204,2022,C,62
1718204,2022,B,30
1718303,2019,I,10
1718303,2019,E,7
1718303,2019,J,4
1718303,2019,M,1
1718303,2019,K,2
1718303,2019,R,1
1718303,2019,F,1
1718303,2019,D,2
1718303,2019,W,1
1718303,2019,P,1
1718303,2019,C,7
1718303,2019,V,2
1718303,2020,C,3
1718303,2020,X,2
1718303,2020,I,13
1718303,2020,F,2
1718303,2020,A,1
1718303,2020,V,2
1718303,2020,J,3
1718303,2020,E,6
1718303,2020,B,5
1718303,2020,R,1
1718303,2020,K,3
1718303,2020,Y,1
1718303,2020,W,1
1718303,2020,P,1
1718303,2021,R,1
1718303,2021,J,5
1718303,2021,G,3
1718303,2021,B,13
1718303,2021,E,2
1718303,2021,K,2
1718303,2021,A,2
1718303,2021,I,24
1718303,2021,C,2
1718303,2021,N,1
1718303,2021,X,5
1718303,2022,A,1
1718303,2022,K,1
1718303,2022,R,1
1718303,2022,W,1
1718303,2022,D,1
1718303,2022,J,3
1718303,2022,C,5
1718303,2022,E,1
1718303,2022,X,2
1718303,2022,F,1
1718303,2022,Y,1
1718303,2022,P,3
1718303,2022,I,10
1718303,2022,V,3
1718402,2019,R,1
1718402,2019,C,2
1718402,2019,J,1
1718402,2019,A,1
1718402,2019,E,3
1718402,2019,I,8
1718402,2019,X,1
1718402,2019,K,2
1718402,2019,N,1
1718402,2020,V,4
1718402,2020,R,1
1718402,2020,I,9
1718402,2020,B,3
1718402,2020,X,3
1718402,2020,K,1
1718402,2020,J,4
1718402,2020,E,4
1718402,2020,C,4
1718402,2020,G,2
1718402,2021,B,8
1718402,2021,I,10
1718402,2021,K,1
1718402,2021,V,5
1718402,2021,E,1
1718402,2021,J,4
1718402,2021,X,1
1718402,2021,Y,1
1718402,2021,C,2
1718402,2021,R,2
1718402,2022,E,5
1718402,2022,I,7
1718402,2022,Q,1
1718402,2022,B,1
1718402,2022,R,2
1718402,2022,V,2
1718402,2022,X,1
1718402,2022,W,2
1718402,2022,K,3
1718402,2022,P,1
1718402,2022,C,5
1718451,2019,J,1
1718451,2019,N,1
1718451,2019,I,3
1718451,2019,L,1
1718451,2019,C,2
1718451,2019,R,2
1718451,2019,Y,1
1718451,2020,I,3
1718451,2020,K,2
1718451,2020,R,3
1718451,2020,J,2
1718451,2020,C,3
1718451,2020,E,1
1718451,2020,X,1
1718451,2021,I,4
1718451,2021,J,1
1718451,2021,V,5
1718451,2021,K,1
1718451,2021,B,5
1718451,2021,C,1
1718451,2021,G,1
1718451,2022,R,1
1718451,2022,W,1
1718451,2022,I,4
1718451,2022,B,2
1718451,2022,J,3
1718451,2022,G,2
1718451,2022,C,1
1718451,2022,V,4
1718501,2019,C,5
1718501,2019,K,1
1718501,2019,X,1
1718501,2019,E,1
1718501,2019,I,11
1718501,2019,W,1
1718501,2019,R,1
1718501,2019,J,3
1718501,2020,Y,1
1718501,2020,X,2
1718501,2020,C,1
1718501,2020,P,1
1718501,2020,K,2
1718501,2020,I,11
1718501,2020,B,1
1718501,2020,N,1
1718501,2020,W,1
1718501,2020,J,3
1718501,2020,V,1
1718501,2020,G,2
1718501,2020,E,2
1718501,2021,C,1
1718501,2021,B,5
1718501,2021,I,7
1718501,2021,A,1
1718501,2021,W,2
1718501,2021,D,2
1718501,2021,K,2
1718501,2021,E,1
1718501,2021,G,2
1718501,2021,X,1
1718501,2022,C,3
1718501,2022,K,4
1718501,2022,P,2
1718501,2022,I,5
1718501,2022,J,4
1718501,2022,X,2
1718501,2022,A,1
1718501,2022,V,1
1718501,2022,E,4
1718501,2022,B,1
1718550,2019,V,1
1718550,2019,O,1
1718550,2019,N,1
1718550,2019,C,4
1718550,2019,Q,2
1718550,2019,E,2
1718550,2019,K,2
1718550,2019,J,1
1718550,2019,I,7
1718550,2019,B,1
1718550,2020,X,1
1718550,2020,B,1
1718550,2020,I,12
1718550,2020,Q,1
1718550,2020,W,2
1718550,2020,J,4
1718550,2020,C,2
1718550,2020,E,3
1718550,2020,K,2
1718550,2020,P,1
1718550,2021,N,1
1718550,2021,J,1
1718550,2021,B,10
1718550,2021,C,3
1718550,2021,W,1
1718550,2021,Q,1
1718550,2021,D,1
1718550,2021,V,1
1718550,2021,I,13
1718550,2021,G,1
1718550,2022,C,2
1718550,2022,K,1
1718550,2022,B,1
1718550,2022,J,2
1718550,2022,P,1
1718550,2022,I,9
1718550,2022,W,1
1718550,2022,V,1
1718550,2022,E,2
1718550,2022,N,1
1718659,2019,M,1
1718659,2019,N,1
1718659,2019,W,3
1718659,2019,I,5
1718659,2019,X,1
1718659,2019,Y,1
1718659,2019,E,1
1718659,2020,I,2
1718659,2020,W,1
1718659,2020,D,1
1718659,2020,J,2
1718659,2020,Y,1
1718659,2020,F,2
1718659,2020,E,1
1718659,2020,R,1
1718659,2020,X,1
1718659,2020,C,1
1718659,2020,V,1
1718659,2021,N,1
1718659,2021,K,2
1718659,2021,M,1
1718659,2021,B,4
1718659,2021,W,2
1718659,2021,P,2
1718659,2021,C,3
1718659,2021,X,2
1718659,2021,I,4
1718659,2022,I,2
1718659,2022,C,2
1718659,2022,A,1
1718659,2022,V,1
1718659,2022,B,1
1718659,2022,K,1
1718659,2022,F,1
1718659,2022,J,2
1718659,2022,W,1
1718709,2019,D,2
1718709,2019,I,1
1718709,2019,E,2
1718709,2019,X,1
1718709,2019,F,1
1718709,2019,K,1
1718709,2019,A,1
1718709,2019,C,4
1718709,2019,R,1
1718709,2020,J,1
1718709,2020,X,1
1718709,2020,A,1
1718709,2020,I,3
1718709,2020,V,1
1718709,2020,C,1
1718709,2020,B,3
1718709,2020,R,1
1718709,2021,I,7
1718709,2021,F,1
1718709,2021,V,1
1718709,2021,B,8
1718709,2021,J,2
1718709,2021,P,1
1718709,2021,X,3
1718709,2021,E,1
1718709,2021,Y,1
1718709,2021,A,1
1718709,2021,K,2
1718709,2021,C,3
1718709,2022,P,2
1718709,2022,V,1
1718709,2022,C,2
1718709,2022,D,1
1718709,2022,E,2
1718709,2022,W,1
1718709,2022,B,1
1718709,2022,A,2
1718709,2022,I,4
1718758,2019,N,1
1718758,2019,J,4
1718758,2019,V,3
1718758,2019,X,1
1718758,2019,G,1
1718758,2019,E,1
1718758,2019,C,7
1718758,2019,I,7
1718758,2019,P,1
1718758,2019,W,1
1718758,2019,K,1
1718758,2019,D,1
1718758,2020,K,2
1718758,2020,J,3
1718758,2020,C,5
1718758,2020,W,2
1718758,2020,I,11
1718758,2020,L,1
1718758,2020,N,1
1718758,2020,Y,1
1718758,2020,B,1
1718758,2020,E,2
1718758,2020,R,2
1718758,2020,D,1
1718758,2020,F,1
1718758,2020,Q,1
1718758,2020,X,1
1718758,2020,V,7
1718758,2021,J,1
1718758,2021,X,1
1718758,2021,W,1
1718758,2021,V,1
1718758,2021,D,1
1718758,2021,C,2
1718758,2021,K,1
1718758,2021,G,1
1718758,2021,E,5
1718758,2021,I,10
1718758,2021,N,2
1718758,2021,B,3
1718758,2022,Y,1
1718758,2022,P,1
1718758,2022,A,2
1718758,2022,B,2
1718758,2022,V,1
1718758,2022,D,1
1718758,2022,I,8
1718758,2022,C,4
1718758,2022,R,1
1718758,2022,W,1
1718758,2022,J,3
1718758,2022,X,5
1718758,2022,N,1
1718758,2022,E,4
1718808,2019,V,2
1718808,2019,X,2
1718808,2019,K,1
1718808,2019,C,2
1718808,2019,F,1
1718808,2019,B,1
1718808,2019,E,2
1718808,2019,I,6
1718808,2019,W,2
1718808,2019,R,1
1718808,2019,J,1
1718808,2020,I,2
1718808,2020,B,6
1718808,2020,W,1
1718808,2020,J,3
1718808,2020,A,1
1718808,2020,E,4
1718808,2020,X,3
1718808,2020,V,1
1718808,2020,P,1
1718808,2020,C,3
1718808,2020,K,2
1718808,2020,N,1
1718808,2021,V,1
1718808,2021,G,1
1718808,2021,X,1
1718808,2021,E,5
1718808,2021,R,2
1718808,2021,A,1
1718808,2021,I,9
1718808,2021,B,7
1718808,2021,C,2
1718808,2021,P,1
1718808,2021,N,2
1718808,2021,K,2
1718808,2022,C,2
1718808,2022,N,1
1718808,2022,I,13
1718808,2022,K,3
1718808,2022,W,2
1718808,2022,B,1
1718808,2022,V,1
1718808,2022,R,2
1718808,2022,D,1
1718808,2022,A,1
1718840,2019,G,1
1718840,2019,I,3
1718840,2019,B,1
1718840,2019,E,1
1718840,2019,J,1
1718840,2019,R,2
1718840,2019,C,2
1718840,2019,V,1
1718840,2020,R,2
1718840,2020,I,10
1718840,2020,B,5
1718840,2020,E,7
1718840,2020,X,3
1718840,2020,Y,1
1718840,2020,C,2
1718840,2020,J,1
1718840,2020,V,1
1718840,2020,O,1
1718840,2021,E,1
1718840,2021,C,4
1718840,2021,J,3
1718840,2021,B,6
1718840,2021,A,1
1718840,2021,X,1
1718840,2021,V,1
1718840,2021,K,1
1718840,2021,I,8
1718840,2022,E,1
1718840,2022,I,6
1718840,2022,C,2
1718840,2022,W,1
1718840,2022,B,2
1718840,2022,P,3
1718865,2019,N,1
1718865,2019,W,3
1718865,2019,B,1
1718865,2019,X,2
1718865,2019,I,21
1718865,2019,C,4
1718865,2019,E,4
1718865,2019,K,1
1718865,2019,R,2
1718865,2019,A,1
1718865,2019,J,2
1718865,2020,E,4
1718865,2020,X,1
1718865,2020,C,4
1718865,2020,R,1
1718865,2020,Y,2
1718865,2020,I,10
1718865,2020,P,1
1718865,2020,B,4
1718865,2020,W,3
1718865,2020,J,1
1718865,2020,V,2
1718865,2021,V,2
1718865,2021,M,1
1718865,2021,W,4
1718865,2021,N,1
1718865,2021,B,10
1718865,2021,J,3
1718865,2021,C,5
1718865,2021,X,4
1718865,2021,E,1
1718865,2021,Q,1
1718865,2021,Y,2
1718865,2021,I,11
1718865,2021,R,2
1718865,2022,A,1
1718865,2022,K,2
1718865,2022,W,1
1718865,2022,R,1
1718865,2022,Y,3
1718865,2022,I,8
1718865,2022,B,5
1718865,2022,N,1
1718865,2022,E,3
1718865,2022,O,1
1718865,2022,P,2
1718865,2022,G,1
1718865,2022,V,1
1718865,2022,Q,1
1718865,2022,C,9
1718865,2022,J,1
1718881,2019,C,1
1718881,2019,G,1
1718881,2019,F,1
1718881,2019,I,3
1718881,2020,B,2
1718881,2020,V,1
1718881,2020,R,1
1718881,2020,Q,1
1718881,2020,X,1
1718881,2020,C,1
1718881,2020,I,7
1718881,2020,P,1
1718881,2021,J,2
1718881,2021,E,2
1718881,2021,K,1
1718881,2021,C,1
1718881,2021,X,1
1718881,2021,Y,1
1718881,2021,I,3
1718881,2021,O,1
1718881,2021,B,4
1718881,2021,N,1
1718881,2021,W,1
1718881,2022,I,6
1718881,2022,C,2
1718881,2022,B,2
1718881,2022,P,1
1718881,2022,V,1
1718899,2019,E,3
1718899,2019,J,1
1718899,2019,V,1
1718899,2019,C,3
1718899,2019,N,1
1718899,2019,I,1
1718899,2019,B,1
1718899,2019,W,2
1718899,2020,E,2
1718899,2020,W,1
1718899,2020,I,4
1718899,2020,Q,1
1718899,2020,B,1
1718899,2020,X,2
1718899,2020,J,1
1718899,2020,C,1
1718899,2020,R,2
1718899,2021,V,1
1718899,2021,I,5
1718899,2021,K,1
1718899,2021,C,3
1718899,2021,Y,1
1718899,2021,B,1
1718899,2022,J,1
1718899,2022,I,1
1718899,2022,X,1
1718899,2022,V,1
1718899,2022,K,1
1718899,2022,R,2
1718907,2019,I,9
1718907,2019,A,1
1718907,2019,C,7
1718907,2019,J,1
1718907,2019,E,4
1718907,2019,W,1
1718907,2019,Q,1
1718907,2019,V,4
1718907,2019,X,2
1718907,2019,B,2
1718907,2019,R,2
1718907,2020,A,1
1718907,2020,X,3
1718907,2020,E,2
1718907,2020,R,1
1718907,2020,V,1
1718907,2020,C,4
1718907,2020,M,1
1718907,2020,J,3
1718907,2020,B,2
1718907,2020,I,8
1718907,2021,K,1
1718907,2021,E,2
1718907,2021,V,1
1718907,2021,B,6
1718907,2021,C,4
1718907,2021,R,2
1718907,2021,A,1
1718907,2021,W,1
1718907,2021,F,1
1718907,2021,D,1
1718907,2021,J,3
1718907,2021,I,7
1718907,2021,X,4
1718907,2022,J,6
1718907,2022,F,1
1718907,2022,E,3
1718907,2022,D,1
1718907,2022,I,7
1718907,2022,X,1
1718907,2022,V,1
1718907,2022,C,6
1718907,2022,R,3
1718907,2022,W,1
1718907,2022,P,1
1719004,2019,W,2
1719004,2019,I,2
1719004,2019,E,3
1719004,2019,K,1
1719004,2019,V,1
1719004,2019,X,3
1719004,2019,C,3
1719004,2020,B,2
1719004,2020,C,3
1719004,2020,J,1
1719004,2020,A,1
1719004,2020,M,1
1719004,2020,K,2
1719004,2020,V,6
1719004,2020,I,5
1719004,2021,V,2
1719004,2021,R,2
1719004,2021,Q,1
1719004,2021,I,4
1719004,2021,X,1
1719004,2021,C,5
1719004,2021,P,1
1719004,2021,B,8
1719004,2021,N,1
1719004,2021,J,1
1719004,2021,Y,1
1719004,2021,E,2
1719004,2022,C,2
1719004,2022,J,1
1719004,2022,Y,1
1719004,2022,V,2
1719004,2022,I,4
1719004,2022,X,1
1719004,2022,P,1
1719004,2022,B,1
1719004,2022,N,2
1720002,2019,G,1
1720002,2019,I,5
1720002,2019,D,1
1720002,2019,J,1
1720002,2019,V,3
1720002,2019,E,1
1720002,2019,R,1
1720002,2019,Q,1
1720002,2019,C,1
1720002,2020,C,1
1720002,2020,G,2
1720002,2020,B,3
1720002,2020,W,2
1720002,2020,I,7
1720002,2021,R,2
1720002,2021,V,1
1720002,2021,B,2
1720002,2021,I,3
1720002,2021,C,4
1720002,2021,F,1
1720002,2021,E,3
1720002,2022,F,1
1720002,2022,I,3
1720002,2022,R,2
1720002,2022,K,2
1720002,2022,E,2
1720002,2022,J,1
1720002,2022,P,1
1720002,2022,C,2
1720002,2022,N,1
1720101,2019,C,2
1720101,2019,J,2
1720101,2019,Y,1
1720101,2019,R,1
1720101,2019,W,1
1720101,2019,V,2
1720101,2019,N,1
1720101,2019,I,4
1720101,2019,X,1
1720101,2019,E,1
1720101,2020,D,1
1720101,2020,V,2
1720101,2020,J,1
1720101,2020,R,3
1720101,2020,B,5
1720101,2020,X,4
1720101,2020,W,1
1720101,2020,C,3
1720101,2020,K,3
1720101,2020,E,1
1720101,2020,I,10
1720101,2021,J,3
1720101,2021,K,3
1720101,2021,D,2
1720101,2021,P,1
1720101,2021,C,3
1720101,2021,I,8
1720101,2021,G,1
1720101,2021,X,1
1720101,2021,B,4
1720101,2021,R,3
1720101,2021,Q,1
1720101,2021,E,2
1720101,2021,W,1
1720101,2021,N,1
1720101,2021,V,2
1720101,2022,I,11
1720101,2022,W,1
1720101,2022,V,2
1720101,2022,N,3
1720101,2022,P,3
1720101,2022,A,1
1720101,2022,E,5
1720101,2022,K,1
1720101,2022,J,3
1720101,2022,C,2
1720101,2022,B,1
1720150,2019,I,2
1720150,2019,Q,2
1720150,2020,X,1
1720150,2020,N,1
1720150,2020,I,3
1720150,2021,X,2
1720150,2021,I,2
1720150,2021,E,1
1720150,2021,V,1
1720150,2021,A,1
1720150,2021,J,2
1720150,2021,B,2
1720150,2022,I,5
1720150,2022,E,1
1720150,2022,R,1
1720150,2022,J,1
1720150,2022,G,1
1720200,2019,E,8
1720200,2019,P,1
1720200,2019,F,2
1720200,2019,I,13
1720200,2019,G,1
1720200,2019,N,1
1720200,2019,V,1
1720200,2019,X,3
1720200,2019,C,5
1720200,2019,Y,1
1720200,2019,W,2
1720200,2019,A,2
1720200,2019,D,1
1720200,2019,R,1
1720200,2019,J,5
1720200,2020,C,5
1720200,2020,X,1
1720200,2020,O,1
1720200,2020,K,3
1720200,2020,B,10
1720200,2020,E,4
1720200,2020,I,16
1720200,2020,V,4
1720200,2020,P,1
1720200,2020,Q,1
1720200,2020,F,1
1720200,2020,R,2
1720200,2020,J,4
1720200,2021,Q,1
1720200,2021,W,3
1720200,2021,G,2
1720200,2021,I,27
1720200,2021,X,4
1720200,2021,E,4
1720200,2021,C,7
1720200,2021,V,2
1720200,2021,R,1
1720200,2021,J,4
1720200,2021,K,1
1720200,2021,F,2
1720200,2021,B,10
1720200,2021,A,1
1720200,2022,B,1
1720200,2022,E,4
1720200,2022,R,1
1720200,2022,W,4
1720200,2022,V,3
1720200,2022,A,1
1720200,2022,I,9
1720200,2022,F,3
1720200,2022,X,1
1720200,2022,Y,1
1720200,2022,J,2
1720259,2019,I,3
1720259,2019,E,1
1720259,2019,P,1
1720259,2019,C,2
1720259,2020,K,1
1720259,2020,D,1
1720259,2020,J,1
1720259,2020,G,1
1720259,2020,X,3
1720259,2020,R,1
1720259,2020,C,1
1720259,2020,V,1
1720259,2020,N,2
1720259,2020,I,3
1720259,2020,E,1
1720259,2021,I,4
1720259,2021,C,2
1720259,2021,A,1
1720259,2021,B,4
1720259,2021,V,5
1720259,2021,J,1
1720259,2022,N,1
1720259,2022,V,1
1720259,2022,J,1
1720259,2022,Y,1
1720259,2022,B,1
1720259,2022,L,1
1720259,2022,E,1
1720259,2022,I,6
1720259,2022,K,1
1720309,2019,N,1
1720309,2019,C,1
1720309,2019,R,1
1720309,2019,M,1
1720309,2019,E,3
1720309,2019,Y,1
1720309,2019,V,2
1720309,2019,I,6
1720309,2019,K,1
1720309,2019,P,1
1720309,2019,D,2
1720309,2019,X,1
1720309,2020,I,9
1720309,2020,K,3
1720309,2020,W,1
1720309,2020,J,1
1720309,2020,V,1
1720309,2020,E,5
1720309,2020,G,1
1720309,2020,A,1
1720309,2020,B,2
1720309,2020,C,4
1720309,2021,D,1
1720309,2021,X,1
1720309,2021,V,2
1720309,2021,K,4
1720309,2021,J,3
1720309,2021,E,8
1720309,2021,F,2
1720309,2021,R,3
1720309,2021,B,5
1720309,2021,G,2
1720309,2021,Q,1
1720309,2021,I,6
1720309,2021,C,2
1720309,2022,W,1
1720309,2022,E,3
1720309,2022,C,3
1720309,2022,N,2
1720309,2022,V,2
1720309,2022,I,8
1720309,2022,K,3
1720309,2022,R,3
1720309,2022,J,3
1720309,2022,A,1
1720499,2019,F,1
1720499,2019,N,1
1720499,2019,Y,1
1720499,2019,I,7
1720499,2019,G,1
1720499,2019,A,2
1720499,2019,C,2
1720499,2019,E,2
1720499,2019,B,1
1720499,2019,V,4
1720499,2019,X,1
1720499,2020,P,1
1720499,2020,J,5
1720499,2020,D,1
1720499,2020,E,1
1720499,2020,K,2
1720499,2020,C,5
1720499,2020,F,2
1720499,2020,I,2
1720499,2020,W,1
1720499,2020,V,2
1720499,2020,X,3
1720499,2021,J,2
1720499,2021,B,16
1720499,2021,E,1
1720499,2021,A,1
1720499,2021,N,1
1720499,2021,K,5
1720499,2021,L,1
1720499,2021,C,4
1720499,2021,D,1
1720499,2021,F,1
1720499,2021,I,6
1720499,2021,V,2
1720499,2021,X,1
1720499,2022,I,9
1720499,2022,N,2
1720499,2022,W,2
1720499,2022,C,3
1720499,2022,E,8
1720499,2022,V,1
1720499,2022,A,1
1720499,2022,K,1
1720499,2022,J,5
1720499,2022,B,2
1720499,2022,X,2
1720655,2019,K,4
1720655,2019,E,1
1720655,2019,R,2
1720655,2019,G,1
1720655,2019,F,1
1720655,2019,C,5
1720655,2019,I,10
1720655,2019,X,6
1720655,2019,W,2
1720655,2020,K,1
1720655,2020,B,4
1720655,2020,W,2
1720655,2020,C,6
1720655,2020,V,2
1720655,2020,I,12
1720655,2020,N,2
1720655,2020,X,4
1720655,2020,A,1
1720655,2020,J,4
1720655,2020,L,1
1720655,2020,Y,1
1720655,2020,E,3
1720655,2021,X,2
1720655,2021,A,1
1720655,2021,J,4
1720655,2021,C,6
1720655,2021,B,17
1720655,2021,K,1
1720655,2021,E,1
1720655,2021,V,2
1720655,2021,I,12
1720655,2021,W,2
1720655,2021,F,2
1720655,2022,E,4
1720655,2022,W,3
1720655,2022,Q,1
1720655,2022,V,1
1720655,2022,K,2
1720655,2022,F,1
1720655,2022,P,1
1720655,2022,I,13
1720655,2022,C,5
1720655,2022,J,8
1720655,2022,X,3
1720655,2022,B,5
1720655,2022,R,2
1720655,2022,G,1
1720655,2022,A,1
1720804,2019,D,3
1720804,2019,V,2
1720804,2019,C,8
1720804,2019,I,25
1720804,2019,E,13
1720804,2019,Y,1
1720804,2019,L,1
1720804,2019,J,3
1720804,2019,P,1
1720804,2019,K,2
1720804,2019,X,4
1720804,2019,G,2
1720804,2020,X,2
1720804,2020,G,1
1720804,2020,B,6
1720804,2020,C,7
1720804,2020,R,1
1720804,2020,N,1
1720804,2020,W,1
1720804,2020,Q,2
1720804,2020,I,16
1720804,2020,A,1
1720804,2020,V,2
1720804,2020,J,3
1720804,2020,E,6
1720804,2021,V,5
1720804,2021,E,11
1720804,2021,I,17
1720804,2021,W,2
1720804,2021,J,4
1720804,2021,C,4
1720804,2021,O,1
1720804,2021,X,1
1720804,2021,A,1
1720804,2021,B,7
1720804,2021,K,3
1720804,2021,N,2
1720804,2022,I,15
1720804,2022,R,1
1720804,2022,J,13
1720804,2022,C,1
1720804,2022,W,4
1720804,2022,P,2
1720804,2022,F,1
1720804,2022,N,1
1720804,2022,V,2
1720804,2022,X,2
1720804,2022,B,3
1720804,2022,K,3
1720853,2019,N,1
1720853,2019,V,1
1720853,2019,J,2
1720853,2019,R,1
1720853,2019,C,1
1720853,2019,G,3
1720853,2019,E,1
1720853,2020,C,2
1720853,2020,Q,1
1720853,2020,I,2
1720853,2020,F,2
1720853,2021,W,1
1720853,2021,D,1
1720853,2021,I,3
1720853,2021,G,1
1720853,2021,C,2
1720853,2021,N,1
1720853,2021,B,3
1720853,2022,C,1
1720853,2022,G,1
1720853,2022,I,1
1720853,2022,E,3
1720853,2022,L,1
1720853,2022,F,1
1720853,2022,J,1
1720903,2019,N,1
1720903,2019,A,2
1720903,2019,R,9
1720903,2019,Y,1
1720903,2019,X,3
1720903,2019,K,2
1720903,2019,I,27
1720903,2019,G,1
1720903,2019,V,1
1720903,2019,P,2
1720903,2019,E,1
1720903,2019,C,14
1720903,2019,W,1
1720903,2019,J,3
1720903,2019,D,3
1720903,2019,Q,1
1720903,2020,C,10
1720903,2020,L,1
1720903,2020,E,6
1720903,2020,G,2
1720903,2020,W,3
1720903,2020,N,4
1720903,2020,I,30
1720903,2020,A,2
1720903,2020,B,6
1720903,2020,P,2
1720903,2020,J,14
1720903,2020,F,1
1720903,2020,K,2
1720903,2020,X,7
1720903,2020,Y,1
1720903,2020,R,6
1720903,2020,V,4
1720903,2021,B,32
1720903,2021,C,11
1720903,2021,X,13
1720903,2021,F,2
1720903,2021,N,1
1720903,2021,D,1
1720903,2021,I,30
1720903,2021,R,1
1720903,2021,K,10
1720903,2021,A,3
1720903,2021,J,4
1720903,2021,V,4
1720903,2021,E,12
1720903,2021,Y,4
1720903,2021,W,3
1720903,2022,E,3
1720903,2022,J,6
1720903,2022,K,4
1720903,2022,A,2
1720903,2022,V,3
1720903,2022,D,1
1720903,2022,Q,1
1720903,2022,H,1
1720903,2022,R,2
1720903,2022,F,3
1720903,2022,W,1
1720903,2022,N,3
