cod_ibge,ano,rede,etapa_ensino,matriculas
1720978,2019,3,20,36
1720978,2019,2,70,5
1720978,2019,3,21,41
1720978,2019,3,19,59
1720978,2019,3,18,66
1720978,2019,3,2,46
1720978,2019,2,27,27
1720978,2019,2,71,4
1720978,2019,3,41,52
1720978,2019,3,17,52
1720978,2019,3,16,44
1720978,2019,2,26,38
1720978,2019,3,14,44
1720978,2020,3,2,73
1720978,2020,3,20,55
1720978,2020,3,15,45
1720978,2020,3,16,41
1720978,2020,3,18,46
1720978,2020,3,19,62
1720978,2020,3,21,34
1720978,2020,3,41,35
1720978,2020,3,14,26
1720978,2020,3,17,57
1720978,2020,3,1,18
1720978,2020,2,25,35
1720978,2020,2,26,34
1720978,2020,2,27,30
1720978,2020,2,71,6
1720978,2020,2,70,3
1721000,2019,1,67,108
1721000,2019,2,1,15
1721000,2019,2,27,2705
1721000,2019,3,17,3126
1721000,2019,3,18,3325
1721000,2019,3,19,2899
1721000,2019,2,71,1828
1721000,2019,4,20,811
1721000,2019,3,1,5034
1721000,2019,3,15,3358
1721000,2019,3,41,2472
1721000,2019,3,20,2972
1721000,2019,3,2,6675
1721000,2019,2,41,1107
1721000,2019,4,1,1082
1721000,2019,4,27,508
1721000,2019,4,15,1292
1721000,2019,2,18,476
1721000,2019,4,40,5597
1721000,2019,4,19,872
1721000,2019,3,,2844
1721000,2019,1,40,470
1721000,2019,4,68,128
1721000,2019,3,21,2684
1721000,2019,2,26,3426
1721000,2019,2,21,985
1721000,2019,4,14,1195
1721000,2019,4,16,1108
1721000,2019,4,2,2026
1721000,2019,3,14,3274
1721000,2019,2,20,992
1721000,2019,4,26,530
1721000,2019,2,19,846
1721000,2019,2,25,4453
1721000,2019,4,21,797
1721000,2019,1,32,201
1721000,2019,2,74,95
1721000,2019,2,17,464
1721000,2019,4,71,214
1721000,2019,3,16,3349
1721000,2019,3,70,836
1721000,2019,1,31,254
1721000,2019,4,18,1089
1721000,2019,4,41,785
1721000,2019,4,25,560
1721000,2019,2,70,106
1721000,2019,2,,1299
1721000,2019,4,17,1088
1721000,2019,2,16,127
1721000,2019,4,,189
1721000,2019,1,30,329
1721000,2019,3,69,107
1721000,2019,4,39,127
1721000,2019,2,32,16
1721000,2019,2,15,12
1721000,2019,2,69,120
1721000,2019,2,14,9
1721000,2020,3,20,2943
1721000,2020,3,21,2925
1721000,2020,3,41,2541
1721000,2020,3,2,7034
1721000,2020,3,19,3304
1721000,2020,4,16,1203
1721000,2020,3,18,3258
1721000,2020,4,18,1049
1721000,2020,4,19,961
1721000,2020,4,21,787
1721000,2020,4,20,823
1721000,2020,4,41,758
1721000,2020,4,17,1073
1721000,2020,4,25,633
1721000,2020,2,27,3011
1721000,2020,4,26,493
1721000,2020,4,27,472
1721000,2020,4,15,1114
1721000,2020,2,25,4427
1721000,2020,2,26,3720
1721000,2020,2,21,1014
1721000,2020,2,41,1025
1721000,2020,3,17,3474
1721000,2020,2,20,885
1721000,2020,2,19,812
1721000,2020,4,14,1108
1721000,2020,3,16,3515
1721000,2020,4,2,1832
1721000,2020,3,15,3325
1721000,2020,3,1,5029
1721000,2020,2,18,462
1721000,2020,3,14,3312
1721000,2020,4,1,952
1721000,2020,2,17,151
1721000,2020,2,69,116
1721000,2020,2,1,15
1721000,2020,4,40,571
1721000,2020,4,71,304
1721000,2020,2,15,10
1721000,2020,2,16,7
1721000,2020,2,14,10
1721000,2020,3,,1373
1721000,2020,2,71,2019
1721000,2020,2,,1315
1721000,2020,4,68,87
1721000,2020,4,39,77
1721000,2020,3,70,891
1721000,2020,3,69,123
1721000,2020,1,30,342
1721000,2020,1,31,239
1721000,2020,1,32,204
1721000,2020,2,70,149
1721000,2020,1,67,95
1721000,2020,1,40,440
1721000,2020,4,,183
1721000,2020,2,74,110
1721109,2019,2,19,212
1721109,2019,3,1,343
1721109,2019,3,69,14
1721109,2019,3,,274
1721109,2019,3,2,229
1721109,2019,2,15,127
1721109,2019,3,16,82
1721109,2019,2,18,196
1721109,2019,3,18,90
1721109,2019,2,69,43
1721109,2019,2,27,53
1721109,2019,2,16,135
1721109,2019,2,70,285
1721109,2019,2,71,174
1721109,2019,2,,83
1721109,2019,2,30,28
1721109,2019,2,17,137
1721109,2019,2,25,123
1721109,2019,2,26,59
1721109,2019,2,20,173
1721109,2019,2,41,119
1721109,2019,3,17,74
1721109,2019,2,21,131
1721109,2019,2,14,60
1721109,2019,3,15,77
1721109,2019,3,14,64
1721109,2019,3,19,18
1721109,2019,3,70,15
1721109,2019,2,31,51
1721109,2019,2,32,39
1721109,2019,3,20,12
1721109,2019,2,33,19
1721109,2019,3,21,17
1721109,2019,3,41,11
1721109,2020,2,41,115
1721109,2020,2,26,101
1721109,2020,2,30,40
1721109,2020,2,32,47
1721109,2020,2,33,37
1721109,2020,2,27,47
1721109,2020,2,21,151
1721109,2020,2,17,144
1721109,2020,2,25,99
1721109,2020,2,20,189
1721109,2020,2,31,17
1721109,2020,2,15,60
1721109,2020,2,16,129
1721109,2020,2,,64
1721109,2020,2,18,156
1721109,2020,2,71,196
1721109,2020,2,70,248
1721109,2020,2,19,228
1721109,2020,3,16,79
1721109,2020,3,17,83
1721109,2020,3,18,65
1721109,2020,3,69,4
1721109,2020,3,70,58
1721109,2020,3,2,307
1721109,2020,3,1,374
1721109,2020,3,,267
1721109,2020,3,14,65
1721109,2020,3,15,58
1721109,2020,3,19,16
1721109,2020,3,20,10
1721109,2020,3,21,7
1721109,2020,3,41,13
1721109,2020,2,14,124
1721109,2020,2,69,43
1721208,2019,2,18,282
1721208,2019,2,26,277
1721208,2019,3,16,288
1721208,2019,3,,869
1721208,2019,3,2,557
1721208,2019,3,1,434
1721208,2019,2,41,380
1721208,2019,2,,656
1721208,2019,3,17,329
1721208,2019,2,17,68
1721208,2019,2,27,224
1721208,2019,4,14,47
1721208,2019,4,16,35
1721208,2019,2,21,413
1721208,2019,2,70,71
1721208,2019,2,20,458
1721208,2019,2,30,26
1721208,2019,2,71,166
1721208,2019,4,15,34
1721208,2019,2,16,89
1721208,2019,2,15,171
1721208,2019,2,19,478
1721208,2019,3,14,220
1721208,2019,3,15,198
1721208,2019,4,41,14
1721208,2019,4,2,65
1721208,2019,3,18,174
1721208,2019,4,18,22
1721208,2019,2,25,338
1721208,2019,4,17,40
1721208,2019,4,19,28
1721208,2019,4,20,10
1721208,2019,4,1,7
1721208,2019,2,14,57
1721208,2019,4,21,11
1721208,2019,2,69,57
1721208,2019,2,29,14
1721208,2019,2,2,2
1721208,2020,2,41,402
1721208,2020,2,21,454
1721208,2020,2,20,482
1721208,2020,2,27,223
1721208,2020,2,19,522
1721208,2020,2,26,288
1721208,2020,2,25,367
1721208,2020,2,30,32
1721208,2020,2,18,94
1721208,2020,2,31,25
1721208,2020,2,29,16
1721208,2020,2,17,114
1721208,2020,2,14,73
1721208,2020,2,69,70
1721208,2020,2,16,157
1721208,2020,3,1,481
1721208,2020,2,,420
1721208,2020,2,2,4
1721208,2020,2,71,171
1721208,2020,2,15,61
1721208,2020,4,14,40
1721208,2020,4,1,9
1721208,2020,4,2,45
1721208,2020,4,15,44
1721208,2020,4,16,32
1721208,2020,4,17,28
1721208,2020,4,18,37
1721208,2020,4,19,15
1721208,2020,4,20,14
1721208,2020,4,21,7
1721208,2020,3,18,307
1721208,2020,3,14,243
1721208,2020,3,2,587
1721208,2020,3,15,234
1721208,2020,3,16,238
1721208,2020,2,70,89
1721208,2020,3,17,294
1721208,2020,3,,1123
1721208,2020,3,69,6
1721257,2019,2,21,26
1721257,2019,3,1,37
1721257,2019,3,2,60
1721257,2019,3,18,49
1721257,2019,3,14,27
1721257,2019,3,,164
1721257,2019,2,27,4
1721257,2019,2,20,29
1721257,2019,2,26,11
1721257,2019,3,17,36
1721257,2019,2,41,22
1721257,2019,3,16,31
1721257,2019,2,19,25
1721257,2019,3,15,22
1721257,2019,2,25,16
1721257,2020,3,16,26
1721257,2020,3,17,33
1721257,2020,3,18,36
1721257,2020,3,1,47
1721257,2020,3,15,27
1721257,2020,3,2,44
1721257,2020,2,19,55
1721257,2020,2,20,24
1721257,2020,3,14,38
1721257,2020,2,21,26
1721257,2020,2,41,22
1721257,2020,2,25,20
1721257,2020,2,26,14
1721257,2020,2,27,12
1721257,2020,3,,92
1721307,2019,3,,122
1721307,2019,3,17,38
1721307,2019,3,1,37
1721307,2019,3,18,43
1721307,2019,3,14,27
1721307,2019,3,16,45
1721307,2019,3,15,39
1721307,2019,2,21,34
1721307,2019,2,25,23
1721307,2019,2,26,31
1721307,2019,2,41,36
1721307,2019,3,2,52
1721307,2019,2,20,46
1721307,2019,2,19,42
1721307,2019,2,27,17
1721307,2020,3,18,39
1721307,2020,3,17,42
1721307,2020,2,27,23
1721307,2020,2,25,33
1721307,2020,2,26,23
1721307,2020,2,41,28
1721307,2020,3,2,40
1721307,2020,2,21,45
1721307,2020,3,16,46
1721307,2020,3,1,39
1721307,2020,3,15,27
1721307,2020,3,,110
1721307,2020,2,20,41
1721307,2020,3,14,26
1721307,2020,2,19,51
1722081,2019,3,2,243
1722081,2019,2,26,114
1722081,2019,2,20,94
1722081,2019,3,16,124
1722081,2019,3,19,59
1722081,2019,3,17,133
1722081,2019,3,1,110
1722081,2019,2,19,114
1722081,2019,3,21,48
1722081,2019,3,20,52
1722081,2019,3,15,134
1722081,2019,2,27,85
1722081,2019,2,21,115
1722081,2019,2,71,34
1722081,2019,2,,147
1722081,2019,2,25,124
1722081,2019,3,18,156
1722081,2019,3,,163
1722081,2019,3,14,139
1722081,2019,2,41,116
1722081,2019,3,41,37
1722081,2019,2,69,80
1722081,2019,2,16,2
1722081,2019,2,15,2
1722081,2020,2,25,125
1722081,2020,2,26,94
1722081,2020,2,27,97
1722081,2020,2,69,78
1722081,2020,3,19,47
1722081,2020,3,20,42
1722081,2020,3,21,40
1722081,2020,3,18,128
1722081,2020,3,17,126
1722081,2020,3,41,33
1722081,2020,3,16,142
1722081,2020,2,41,112
1722081,2020,3,15,131
1722081,2020,3,14,131
1722081,2020,2,21,96
1722081,2020,3,2,259
1722081,2020,2,20,78
1722081,2020,2,16,2
1722081,2020,2,,148
1722081,2020,2,15,2
1722081,2020,3,1,110
1722081,2020,2,19,151
1722081,2020,3,,45
1722081,2020,2,70,33
1722107,2019,3,41,35
1722107,2019,2,18,80
1722107,2019,3,20,72
1722107,2019,2,,370
1722107,2019,2,27,94
1722107,2019,2,41,158
1722107,2019,2,25,180
1722107,2019,3,17,135
1722107,2019,3,69,65
1722107,2019,3,16,188
1722107,2019,3,14,176
1722107,2019,3,1,133
1722107,2019,3,15,172
1722107,2019,3,21,47
1722107,2019,2,26,133
1722107,2019,2,17,44
1722107,2019,3,18,129
1722107,2019,3,19,83
1722107,2019,2,19,174
1722107,2019,2,20,155
1722107,2019,3,2,318
1722107,2019,3,,135
1722107,2019,2,21,137
1722107,2019,4,20,4
1722107,2019,2,71,101
1722107,2019,4,17,16
1722107,2019,4,15,21
1722107,2019,4,14,10
1722107,2019,4,1,6
1722107,2019,4,2,32
1722107,2019,4,16,15
1722107,2019,4,19,9
1722107,2019,4,18,9
1722107,2020,2,41,140
1722107,2020,2,20,146
1722107,2020,2,19,146
1722107,2020,2,21,151
1722107,2020,3,18,121
1722107,2020,3,17,183
1722107,2020,2,18,53
1722107,2020,3,20,70
1722107,2020,3,21,58
1722107,2020,3,41,29
1722107,2020,3,15,161
1722107,2020,3,16,173
1722107,2020,3,14,178
1722107,2020,3,2,247
1722107,2020,2,,228
1722107,2020,3,19,85
1722107,2020,3,69,13
1722107,2020,3,70,59
1722107,2020,2,71,102
1722107,2020,2,26,158
1722107,2020,2,27,102
1722107,2020,3,,27
1722107,2020,3,1,209
1722107,2020,4,1,7
1722107,2020,4,2,16
1722107,2020,4,14,30
1722107,2020,4,15,13
1722107,2020,4,16,24
1722107,2020,4,17,9
1722107,2020,4,18,14
1722107,2020,4,19,5
1722107,2020,4,20,3
1722107,2020,4,21,4
1722107,2020,4,41,3
1722107,2020,2,25,173
