cod_ibge,ano,rede,ensino,ideb,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa
1701101,2021,estadual,medio,3.9,98.8,0.988,250.69,251.81
1701101,2021,municipal,fundamental,4.3,99.3,0.992435,236.3,222.8
1701101,2021,municipal,fundamental,4.8,100.0,1.0,187.27,177.49
1701101,2021,publica,fundamental,4.8,100.0,1.0,187.27,177.49
1701101,2021,publica,fundamental,4.3,99.0,0.989575,233.67,225.39
1701101,2021,publica,medio,3.9,98.8,0.988,250.69,251.81
1701101,2023,estadual,fundamental,4.4,95.8,0.961811,240.08,236.27
1701101,2023,estadual,fundamental,,,,,
1701101,2023,estadual,medio,3.6,95.8,0.95806,241.33,245.55
1701101,2023,municipal,fundamental,5.0,100.0,1.0,190.81,185.98
1701101,2023,municipal,fundamental,4.7,99.6,0.995951,238.12,242.52
1701101,2023,publica,fundamental,5.0,100.0,1.0,190.81,185.98
1701101,2023,publica,fundamental,4.6,98.3,0.982783,239.12,239.34
1701101,2023,publica,medio,3.6,95.8,0.95806,241.33,245.55
1701309,2009,estadual,fundamental,4.1,95.8,0.93991202,180.02,162.6
1701309,2009,estadual,fundamental,3.5,83.5,0.83952302,225.63,221.25
1701309,2009,municipal,fundamental,3.3,89.2,0.89394701,163.32,143.49
1701309,2009,publica,fundamental,3.5,89.6,0.89798498,167.86,148.64
1701309,2009,publica,fundamental,3.5,83.5,0.83952302,225.63,221.25
1701309,2011,estadual,fundamental,,,,,
1701309,2011,estadual,fundamental,3.7,89.1,0.88558698,227.36,223.02
1701309,2011,municipal,fundamental,4.0,91.6,0.92019498,180.42,160.83
1701309,2011,publica,fundamental,3.7,89.1,0.88558698,227.36,223.02
1701309,2011,publica,fundamental,4.0,91.6,0.92019498,180.42,160.83
1701309,2013,estadual,fundamental,3.5,85.5,0.85202402,227.94,216.52
1701309,2013,estadual,fundamental,,,,,
1701309,2013,municipal,fundamental,3.9,94.8,0.94660097,170.17,161.8
1701309,2013,publica,fundamental,3.5,85.5,0.85202402,227.94,216.52
1701309,2013,publica,fundamental,3.9,94.8,0.94660097,170.17,161.8
1701309,2015,estadual,fundamental,3.3,81.6,0.81858701,225.54,219.57
1701309,2015,estadual,fundamental,,,,,
1701309,2015,municipal,fundamental,4.2,91.4,0.91150802,183.73,169.68
1701309,2017,estadual,fundamental,,,,,
1701309,2017,estadual,fundamental,3.8,86.6,0.86649901,230.82,233.19
1701309,2017,estadual,medio,3.4,83.7,0.84304798,250.47,252.05
1701309,2017,municipal,fundamental,4.4,90.0,0.89915401,191.3,182.86
1701309,2017,publica,fundamental,4.4,90.0,0.89915401,191.3,182.86
1701309,2017,publica,fundamental,3.8,86.6,0.86649901,230.82,233.19
1701309,2017,publica,medio,3.4,83.7,0.84304798,250.47,252.05
1701309,2019,estadual,fundamental,4.0,92.7,0.92528802,231.5,229.77
1701309,2019,estadual,fundamental,,,,,
1701309,2019,estadual,medio,,92.0,0.92588401,,
1701309,2019,municipal,fundamental,4.3,90.7,0.90252697,187.19,175.49
1701309,2019,publica,fundamental,4.3,90.7,0.90252697,187.19,175.49
1701309,2019,publica,fundamental,4.0,92.7,0.92528802,231.5,229.77
1701309,2019,publica,medio,,92.0,0.92588401,,
1701309,2021,estadual,fundamental,,98.1,0.98071,,
1701309,2021,estadual,fundamental,,,,,
1701309,2021,estadual,medio,,94.8,0.949341,,
1701309,2021,municipal,fundamental,4.2,96.2,0.963023,175.44,167.83
1701309,2021,publica,fundamental,,98.1,0.98071,,
1701309,2021,publica,fundamental,4.2,96.2,0.963023,175.44,167.83
1701309,2021,publica,medio,,94.8,0.949341,,
1701309,2023,estadual,fundamental,4.2,98.5,0.984981,223.84,232.77
1701309,2023,estadual,fundamental,,,,,
1701309,2023,estadual,medio,4.0,98.8,0.987663,252.25,255.85
1701309,2023,municipal,fundamental,4.4,94.2,0.939175,188.19,169.76
1701309,2023,publica,fundamental,4.2,98.5,0.984981,223.84,232.77
1701309,2023,publica,fundamental,4.4,94.2,0.939175,188.19,169.76
1701309,2023,publica,medio,4.0,98.8,0.987663,252.25,255.85
1701903,2009,estadual,fundamental,3.8,97.4,0.975438,220.44,214.16
1701903,2009,estadual,fundamental,4.6,95.3,0.956577,190.3,175.22
1701903,2009,municipal,fundamental,3.9,86.1,0.85994703,187.99,164.25
1701903,2009,municipal,fundamental,,,,,
1701903,2009,publica,fundamental,4.2,89.5,0.898031,189.24,170.16
1701903,2009,publica,fundamental,3.5,88.9,0.891186,220.44,214.16
1701903,2011,estadual,fundamental,4.9,95.4,0.95723403,198.28,184.3
1701903,2011,estadual,fundamental,4.2,96.3,0.96167499,243.0,221.86
1701903,2011,municipal,fundamental,,,,,
1701903,2011,municipal,fundamental,,,,,
1701903,2011,publica,fundamental,4.8,94.7,0.94855899,198.28,184.3
1701903,2011,publica,fundamental,4.2,95.0,0.94992298,243.0,221.86
1701903,2013,estadual,fundamental,5.1,99.0,0.99095899,201.57,180.83
1701903,2013,estadual,fundamental,3.9,90.3,0.90666801,228.8,227.67
1701903,2013,municipal,fundamental,,,,,
1701903,2013,municipal,fundamental,,,,,
1701903,2013,publica,fundamental,3.9,90.8,0.91090202,228.8,227.67
1701903,2013,publica,fundamental,4.9,97.0,0.96966398,201.57,180.83
1701903,2015,estadual,fundamental,4.0,91.4,0.91427302,231.73,230.29
1701903,2015,estadual,fundamental,4.4,91.2,0.912,188.35,178.27
1701903,2015,municipal,fundamental,,97.9,0.97844398,,
1701903,2015,municipal,fundamental,,,,,
1701903,2017,estadual,fundamental,4.4,90.3,0.902435,246.08,249.75
1701903,2017,estadual,fundamental,,,,,
1701903,2017,estadual,medio,3.0,76.6,0.77612799,251.52,247.11
1701903,2017,municipal,fundamental,,92.9,0.93024099,,
1701903,2017,municipal,fundamental,4.5,97.4,0.974392,183.88,172.13
1701903,2017,publica,fundamental,4.5,97.4,0.974392,183.88,172.13
1701903,2017,publica,fundamental,4.5,91.3,0.91207302,246.08,249.75
1701903,2017,publica,medio,3.0,76.6,0.77612799,251.52,247.11
1701903,2019,estadual,fundamental,,,,,
1701903,2019,estadual,fundamental,4.2,92.5,0.92541701,240.94,232.16
1701903,2019,estadual,medio,3.5,91.6,0.917247,251.07,239.5
1701903,2019,municipal,fundamental,,,,,
1701903,2019,municipal,fundamental,4.7,99.0,0.99046302,188.78,175.24
1701903,2019,publica,fundamental,4.2,92.9,0.92898202,240.94,232.16
1701903,2019,publica,fundamental,4.7,99.0,0.99046302,188.78,175.24
1701903,2019,publica,medio,3.5,91.6,0.917247,251.07,239.5
1701903,2021,estadual,fundamental,4.6,99.3,0.993203,243.84,232.68
1701903,2021,estadual,fundamental,,,,,
1701903,2021,estadual,medio,,94.2,0.941617,,
1701903,2021,municipal,fundamental,,,,,
1701903,2021,municipal,fundamental,,99.8,0.998187,,
1701903,2021,publica,fundamental,,99.8,0.998187,,
1701903,2021,publica,fundamental,4.6,99.6,0.995732,243.84,232.68
1701903,2021,publica,medio,,94.2,0.941617,,
1701903,2023,estadual,fundamental,4.2,97.5,0.975269,228.86,226.84
1701903,2023,estadual,fundamental,,,,,
1701903,2023,estadual,medio,,88.2,0.885202,,
1701903,2023,municipal,fundamental,,,,,
1701903,2023,municipal,fundamental,5.1,100.0,1.0,196.15,185.22
1701903,2023,publica,fundamental,4.2,98.2,0.981824,228.86,226.84
1701903,2023,publica,fundamental,5.1,100.0,1.0,196.15,185.22
1701903,2023,publica,medio,,88.2,0.885202,,
1702000,2009,estadual,fundamental,3.5,83.9,0.83347499,227.8,226.5
1702000,2009,estadual,fundamental,4.7,92.4,0.91513699,197.27,184.77
1702000,2009,municipal,fundamental,4.6,91.3,0.91461098,196.3,183.64
1702000,2009,municipal,fundamental,4.7,91.0,0.91260397,251.44,260.05
1702000,2009,publica,fundamental,4.3,89.2,0.89332199,243.0,248.08
1702000,2009,publica,fundamental,4.6,91.6,0.91680998,196.66,184.05
1702000,2011,estadual,fundamental,4.4,83.7,0.84116101,202.57,188.17
1702000,2011,estadual,fundamental,4.2,83.2,0.83434498,255.0,244.21
1702000,2011,municipal,fundamental,5.1,94.1,0.93777299,211.28,191.55
1702000,2011,municipal,fundamental,4.7,91.0,0.90696198,261.91,250.28
1702000,2011,publica,fundamental,4.6,88.8,0.88566798,259.97,248.58
1702000,2011,publica,fundamental,4.9,91.2,0.90907699,207.83,190.22
1702000,2013,estadual,fundamental,4.4,87.6,0.874879,256.23,246.55
1702000,2013,estadual,fundamental,5.4,95.0,0.946078,207.61,208.75
1702000,2013,municipal,fundamental,5.8,97.1,0.97253603,217.82,209.96
1702000,2013,municipal,fundamental,5.0,92.7,0.92678303,266.85,254.96
1702000,2013,publica,fundamental,4.8,91.1,0.90982401,262.73,251.69
1702000,2013,publica,fundamental,5.7,96.5,0.96564502,214.72,209.6
1702000,2015,estadual,fundamental,3.8,80.8,0.80948299,240.98,243.83
1702000,2015,estadual,fundamental,5.4,89.8,0.90988201,214.64,210.5
1702000,2015,municipal,fundamental,6.1,98.1,0.980573,224.03,218.07
1702000,2015,municipal,fundamental,5.4,93.5,0.93462199,273.21,274.75
1702000,2017,estadual,fundamental,5.4,98.5,0.98399699,268.01,264.08
1702000,2017,estadual,fundamental,6.1,94.5,0.94005197,231.0,224.71
1702000,2017,estadual,medio,4.2,93.6,0.94986302,271.0,263.75
1702000,2017,municipal,fundamental,5.8,95.5,0.95325601,281.67,281.48
1702000,2017,municipal,fundamental,5.9,98.0,0.97792703,221.44,209.44
1702000,2017,publica,fundamental,5.9,97.2,0.968355,223.41,212.58
1702000,2017,publica,fundamental,5.7,96.2,0.96244299,278.69,277.69
1702000,2017,publica,medio,4.2,93.6,0.94986302,271.0,263.75
1702000,2019,estadual,fundamental,6.3,98.7,0.98880702,238.42,214.16
1702000,2019,estadual,fundamental,5.5,99.1,0.99466598,267.89,264.48
1702000,2019,estadual,medio,4.2,92.6,0.94271898,268.07,265.2
1702000,2019,municipal,fundamental,6.3,98.7,0.99000698,233.6,216.5
1702000,2019,municipal,fundamental,5.6,98.9,0.98969102,274.66,265.95
1702000,2019,publica,fundamental,5.6,98.9,0.98956198,273.36,265.67
1702000,2019,publica,fundamental,6.3,98.7,0.98962402,235.0,215.82
1702000,2019,publica,medio,4.2,92.6,0.94271898,268.07,265.2
1702000,2021,estadual,fundamental,4.7,96.6,0.962091,250.04,241.07
1702000,2021,estadual,fundamental,5.8,100.0,1.0,212.89,207.8
1702000,2021,estadual,medio,4.2,99.4,0.993585,264.95,252.51
1702000,2021,municipal,fundamental,5.4,100.0,1.0,199.32,201.02
1702000,2021,municipal,fundamental,5.2,99.7,0.996718,258.09,253.94
1702000,2021,publica,fundamental,5.5,100.0,1.0,203.71,203.21
1702000,2021,publica,fundamental,5.0,98.7,0.985631,256.0,250.61
1702000,2021,publica,medio,4.2,99.4,0.993585,264.95,252.51
1702000,2023,estadual,fundamental,5.4,100.0,1.0,262.85,263.02
1702000,2023,estadual,fundamental,5.5,100.0,1.0,204.44,200.81
1702000,2023,estadual,medio,4.4,98.9,0.988568,270.92,265.46
1702000,2023,municipal,fundamental,5.3,100.0,1.0,201.59,191.75
1702000,2023,municipal,fundamental,5.1,100.0,1.0,250.42,254.48
1702000,2023,publica,fundamental,5.4,100.0,1.0,202.77,195.52
1702000,2023,publica,fundamental,5.2,100.0,1.0,254.56,257.33
1702000,2023,publica,medio,4.4,98.9,0.988568,270.92,265.46
1702109,2009,estadual,fundamental,3.9,85.6,0.85684901,235.5,239.22
1702109,2009,estadual,fundamental,4.6,94.8,0.95053601,191.13,176.86
1702109,2009,municipal,fundamental,5.1,98.3,0.98400402,201.25,184.74
1702109,2009,municipal,fundamental,4.6,96.7,0.97500998,237.66,246.07
1702109,2009,publica,fundamental,4.8,96.8,0.96937698,195.88,180.55
1702109,2009,publica,fundamental,4.0,86.2,0.86352003,235.52,239.32
1702109,2011,estadual,fundamental,3.9,82.1,0.822694,243.16,238.05
1702109,2011,estadual,fundamental,5.0,94.3,0.94600302,202.39,189.66
1702109,2011,municipal,fundamental,4.2,95.9,0.95945102,227.85,234.85
1702109,2011,municipal,fundamental,5.2,98.4,0.98301399,204.52,188.35
1702109,2011,publica,fundamental,5.1,96.7,0.96751899,203.39,189.03
1702109,2011,publica,fundamental,3.9,82.6,0.82781398,242.86,237.99
1702109,2013,estadual,fundamental,3.6,79.2,0.79194403,238.83,233.89
1702109,2013,estadual,fundamental,5.4,96.7,0.97189403,209.38,197.13
1702109,2013,municipal,fundamental,,97.5,0.96796203,,
1702109,2013,municipal,fundamental,5.4,98.7,0.98646599,208.77,191.91
1702109,2013,publica,fundamental,3.6,79.4,0.79344797,238.83,233.89
1702109,2013,publica,fundamental,5.4,98.0,0.979918,209.08,194.52
1702109,2015,estadual,fundamental,5.3,92.7,0.92882401,213.55,204.19
1702109,2015,estadual,fundamental,3.7,78.1,0.78240103,244.22,240.75
1702109,2015,municipal,fundamental,5.4,98.2,0.98113799,205.97,200.47
1702109,2015,municipal,fundamental,,100.0,1.0,,
1702109,2017,estadual,fundamental,6.4,97.6,0.969522,238.88,226.83
1702109,2017,estadual,fundamental,4.5,86.8,0.86870497,255.71,257.25
1702109,2017,estadual,medio,3.6,79.8,0.84140199,265.64,261.69
1702109,2017,federal,medio,5.2,86.1,0.86998397,319.38,321.07
1702109,2017,municipal,fundamental,5.9,98.7,0.986081,219.0,211.11
1702109,2017,municipal,fundamental,,97.5,0.97528499,,
1702109,2017,publica,fundamental,4.5,86.9,0.86970502,255.71,257.25
1702109,2017,publica,fundamental,6.1,98.6,0.98587698,224.32,215.3
1702109,2017,publica,medio,3.7,80.1,0.84459198,267.38,263.6
1702109,2019,estadual,fundamental,4.6,89.2,0.89174098,258.19,252.47
1702109,2019,estadual,fundamental,5.6,96.2,0.96673203,218.85,200.8
1702109,2019,estadual,medio,4.0,84.9,0.85583299,276.02,275.75
1702109,2019,federal,medio,5.3,85.7,0.85476899,327.83,326.01
1702109,2019,municipal,fundamental,,,,,
1702109,2019,municipal,fundamental,6.0,99.1,0.99050701,224.94,209.21
1702109,2019,publica,fundamental,6.0,99.0,0.98991102,224.44,208.5
1702109,2019,publica,fundamental,4.6,89.2,0.89199299,258.19,252.47
1702109,2019,publica,medio,4.1,85.0,0.85594898,279.11,278.75
1702109,2021,estadual,fundamental,4.9,95.7,0.956895,251.94,253.87
1702109,2021,estadual,fundamental,5.6,98.9,0.989,209.52,203.63
1702109,2021,estadual,medio,4.2,91.7,0.918995,269.95,274.06
1702109,2021,federal,medio,,84.6,0.847664,,
1702109,2021,municipal,fundamental,5.7,99.5,0.994965,215.33,203.02
1702109,2021,municipal,fundamental,,,,,
1702109,2021,publica,fundamental,5.7,99.5,0.994965,214.84,203.07
1702109,2021,publica,fundamental,4.9,95.7,0.957393,251.94,253.87
1702109,2021,publica,medio,4.3,91.4,0.915689,272.95,277.51
1702109,2023,estadual,fundamental,,,,,
1702109,2023,estadual,fundamental,4.9,97.6,0.975718,247.68,250.76
1702109,2023,estadual,medio,4.2,94.9,0.949748,264.14,268.48
1702109,2023,federal,medio,,94.7,0.948365,,
1702109,2023,municipal,fundamental,,,,,
1702109,2023,municipal,fundamental,5.8,99.5,0.994573,214.78,206.49
1702109,2023,publica,fundamental,4.9,97.6,0.975969,247.68,250.76
1702109,2023,publica,fundamental,5.8,99.5,0.994573,214.78,206.49
1702109,2023,publica,medio,4.3,94.9,0.949748,266.06,270.7
1702158,2009,estadual,fundamental,,91.8,0.914958,,
1702158,2009,estadual,fundamental,3.7,87.4,0.86461598,225.08,228.33
1702158,2009,municipal,fundamental,3.7,81.9,0.82102501,184.72,164.14
1702158,2009,publica,fundamental,3.7,82.8,0.83316201,184.72,164.14
1702158,2009,publica,fundamental,3.7,87.4,0.86461598,225.08,228.33
1702158,2011,estadual,fundamental,4.8,100.0,1.0,193.13,171.11
1702158,2011,estadual,fundamental,3.4,84.5,0.84206599,225.05,219.69
1702158,2011,municipal,fundamental,3.9,80.6,0.80666798,192.91,173.75
1702158,2011,publica,fundamental,4.0,82.9,0.829467,192.97,173.13
1702158,2011,publica,fundamental,3.4,84.5,0.84206599,225.05,219.69
1702158,2013,estadual,fundamental,4.1,89.3,0.89270598,238.61,235.52
1702158,2013,estadual,fundamental,,,,,
1702158,2013,municipal,fundamental,4.3,91.7,0.91450799,191.22,166.88
1702158,2013,publica,fundamental,4.3,91.7,0.91450799,191.22,166.88
1702158,2013,publica,fundamental,4.1,89.3,0.89270598,238.61,235.52
1702158,2015,estadual,fundamental,3.9,86.8,0.86703402,232.74,236.75
1702158,2015,estadual,fundamental,,,,,
1702158,2015,municipal,fundamental,5.5,94.6,0.952721,217.59,201.83
1702158,2017,estadual,fundamental,,,,,
1702158,2017,estadual,fundamental,3.9,92.3,0.92662102,227.5,222.64
1702158,2017,estadual,medio,3.7,90.7,0.91063702,252.61,255.08
1702158,2017,municipal,fundamental,5.4,96.0,0.95789897,213.64,200.39
1702158,2017,publica,fundamental,3.9,92.3,0.92662102,227.5,222.64
1702158,2017,publica,fundamental,5.4,96.0,0.95789897,213.64,200.39
1702158,2017,publica,medio,3.7,90.7,0.91063702,252.61,255.08
1702158,2019,estadual,fundamental,,,,,
1702158,2019,estadual,fundamental,4.5,91.9,0.914078,247.1,247.78
1702158,2019,estadual,medio,3.7,79.3,0.80682999,267.01,273.27
1702158,2019,municipal,fundamental,,,,,
1702158,2019,publica,fundamental,4.5,91.9,0.914078,247.1,247.78
1702158,2019,publica,fundamental,,,,,
1702158,2019,publica,medio,3.7,79.3,0.80682999,267.01,273.27
1702158,2021,estadual,fundamental,,,,,
1702158,2021,estadual,fundamental,4.3,99.4,0.995181,229.57,228.02
1702158,2021,estadual,medio,3.6,96.9,0.966649,241.13,244.0
1702158,2021,municipal,fundamental,4.6,96.3,0.961887,189.13,178.41
1702158,2021,publica,fundamental,4.3,99.4,0.995181,229.57,228.02
1702158,2021,publica,fundamental,4.6,96.3,0.961887,189.13,178.41
1702158,2021,publica,medio,3.6,96.9,0.966649,241.13,244.0
1702158,2023,estadual,fundamental,3.9,97.8,0.976662,215.5,222.05
1702158,2023,estadual,fundamental,,,,,
1702158,2023,estadual,medio,3.6,95.1,0.950191,241.92,249.73
1702158,2023,municipal,fundamental,4.3,90.4,0.897789,183.01,181.61
1702158,2023,publica,fundamental,4.3,90.4,0.897789,183.01,181.61
1702158,2023,publica,fundamental,3.9,97.8,0.976662,215.5,222.05
1702158,2023,publica,medio,3.6,95.1,0.950191,241.92,249.73
1702208,2009,estadual,fundamental,4.0,85.1,0.85268998,239.32,244.83
1702208,2009,estadual,fundamental,4.6,92.0,0.92269701,194.11,180.8
1702208,2009,municipal,fundamental,3.6,78.0,0.792274,230.91,242.94
1702208,2009,municipal,fundamental,3.8,82.5,0.82994998,186.0,167.36
1702208,2009,publica,fundamental,3.9,82.3,0.82769001,237.3,244.38
1702208,2009,publica,fundamental,4.2,86.7,0.87154597,190.92,175.53
1702208,2011,estadual,fundamental,4.8,89.5,0.90305799,204.86,188.61
1702208,2011,estadual,fundamental,4.1,88.0,0.88011998,242.91,236.58
1702208,2011,municipal,fundamental,3.6,82.4,0.834804,227.02,231.33
1702208,2011,municipal,fundamental,4.2,84.9,0.83961999,199.71,178.8
1702208,2011,publica,fundamental,4.5,87.1,0.87106699,203.16,185.38
1702208,2011,publica,fundamental,4.0,85.9,0.86172301,239.91,235.6
1702208,2013,estadual,fundamental,5.0,95.1,0.95720297,201.27,188.83
1702208,2013,estadual,fundamental,3.8,83.2,0.83161098,241.27,236.33
1702208,2013,municipal,fundamental,3.6,82.5,0.82909101,229.85,228.94
1702208,2013,municipal,fundamental,4.2,95.4,0.93782997,183.55,167.0
1702208,2013,publica,fundamental,4.7,95.3,0.94883001,195.41,181.61
1702208,2013,publica,fundamental,3.8,82.9,0.83053398,238.6,234.61
1702208,2015,estadual,fundamental,4.3,81.8,0.81114,203.52,193.16
1702208,2015,estadual,fundamental,3.8,79.0,0.78873599,246.19,240.62
1702208,2015,municipal,fundamental,,79.8,0.82401001,,
1702208,2015,municipal,fundamental,4.0,88.4,0.869569,184.75,172.83
1702208,2017,estadual,fundamental,5.6,92.8,0.93503398,217.39,213.94
1702208,2017,estadual,fundamental,4.1,81.1,0.81493998,248.83,254.78
1702208,2017,estadual,medio,3.3,80.7,0.81461298,251.13,252.67
1702208,2017,federal,medio,3.9,76.2,0.76262403,294.39,289.29
1702208,2017,municipal,fundamental,4.8,91.0,0.89640999,201.88,197.08
1702208,2017,municipal,fundamental,,85.5,0.85789198,,
1702208,2017,publica,fundamental,5.2,91.4,0.91172999,209.6,205.47
1702208,2017,publica,fundamental,4.2,81.9,0.82289797,248.83,254.78
1702208,2017,publica,medio,3.5,79.1,0.79592299,267.89,266.85
1702208,2019,estadual,fundamental,4.9,93.8,0.93513298,256.45,256.6
1702208,2019,estadual,fundamental,5.3,90.8,0.89354002,223.53,204.66
1702208,2019,estadual,medio,4.2,94.2,0.94576102,264.44,268.48
1702208,2019,federal,medio,,85.8,0.86557502,,
1702208,2019,municipal,fundamental,,,,,
1702208,2019,municipal,fundamental,5.2,90.9,0.911717,216.72,199.61
1702208,2019,publica,fundamental,4.8,92.6,0.925668,256.45,256.6
1702208,2019,publica,fundamental,5.3,90.9,0.91675699,218.71,201.08
1702208,2019,publica,medio,4.4,91.7,0.92307502,277.55,277.51
1702208,2021,estadual,fundamental,4.7,99.0,0.990452,243.36,242.01
1702208,2021,estadual,fundamental,5.5,98.6,0.989549,208.17,199.89
1702208,2021,estadual,medio,4.2,98.8,0.987629,256.11,265.13
1702208,2021,federal,medio,,78.8,0.793088,,
1702208,2021,municipal,fundamental,,,,,
1702208,2021,municipal,fundamental,4.7,97.1,0.972623,188.27,182.59
1702208,2021,publica,fundamental,5.0,97.3,0.973829,194.24,187.77
1702208,2021,publica,fundamental,4.7,98.5,0.985227,243.36,242.01
1702208,2021,publica,medio,4.2,92.6,0.927702,267.35,275.13
1702208,2023,estadual,fundamental,4.8,97.7,0.977499,244.92,248.82
1702208,2023,estadual,fundamental,,,,,
1702208,2023,estadual,medio,4.1,97.7,0.97691,256.35,261.97
1702208,2023,federal,medio,4.4,90.1,0.903719,279.78,284.64
1702208,2023,municipal,fundamental,5.4,95.7,0.95359,215.37,200.14
1702208,2023,municipal,fundamental,,,,,
1702208,2023,publica,fundamental,4.7,96.8,0.96795,244.92,248.82
1702208,2023,publica,fundamental,5.4,95.4,0.951432,215.37,200.14
1702208,2023,publica,medio,4.2,95.1,0.951213,263.39,268.78
1702307,2009,estadual,fundamental,4.5,97.6,0.985618,184.6,167.05
1702307,2009,estadual,fundamental,3.9,92.0,0.92058802,227.8,229.19
1702307,2009,municipal,fundamental,,,,,
1702307,2009,municipal,fundamental,3.9,88.5,0.89137602,174.32,166.72
1702307,2009,publica,fundamental,3.9,92.1,0.92125499,227.8,229.19
