cod_ibge,ano,cnae_2_secao,vinculos
1702000,2024,45,29
1702000,2024,52,11
1702000,2024,74,5
1702000,2024,15,858
1702000,2024,55,15
1702000,2024,81,7
1702000,2024,16,53
1702000,2024,86,150
1702000,2024,69,20
1702000,2024,10,12
1702000,2024,56,21
1702000,2024,66,2
1702000,2024,31,3
1702000,2024,11,88
1702000,2024,82,21
1702000,2024,85,4
1702000,2024,32,2
1702000,2024,43,2
1702000,2024,25,2
1702000,2024,41,1
1702000,2024,47,223
1702000,2024,84,523
1702000,2024,64,47
1702000,2024,49,16
1702000,2024,53,2
1702000,2024,61,30
1702000,2024,46,5
1702000,2024,23,1
1702000,2024,13,247
1702000,2024,35,10
1702000,2024,96,4
1702109,2019,29,88
1702109,2019,60,77
1702109,2019,11,23
1702109,2019,31,55
1702109,2019,56,1324
1702109,2019,88,103
1702109,2019,13,41
1702109,2019,14,224
1702109,2019,18,78
1702109,2019,24,8
1702109,2019,32,59
1702109,2019,38,31
1702109,2019,42,584
1702109,2019,62,232
1702109,2019,63,27
1702109,2019,80,171
1702109,2019,84,7827
1702109,2019,85,2299
1702109,2019,86,3085
1702109,2019,72,1
1702109,2019,08,9
1702109,2019,23,519
1702109,2019,25,267
1702109,2019,46,2256
1702109,2019,64,517
1702109,2019,68,195
1702109,2019,69,749
1702109,2019,78,13
1702109,2019,81,321
1702109,2019,95,105
1702109,2019,01,1989
1702109,2019,47,9262
1702109,2019,53,181
1702109,2019,75,12
1702109,2019,97,6
1702109,2019,58,11
1702109,2019,10,2962
1702109,2019,43,469
1702109,2019,45,2504
1702109,2019,52,133
1702109,2019,55,380
1702109,2019,77,210
1702109,2019,79,51
1702109,2019,96,384
1702109,2019,02,164
1702109,2019,15,48
1702109,2019,37,9
1702109,2019,82,1356
1702109,2019,16,33
1702109,2019,20,26
1702109,2019,41,2076
1702109,2019,49,3091
1702109,2019,74,117
1702109,2019,93,78
1702109,2019,30,18
1702109,2019,33,157
1702109,2019,35,184
1702109,2019,66,45
1702109,2019,71,815
1702109,2019,90,22
1702109,2019,22,103
1702109,2019,28,48
1702109,2019,59,16
1702109,2019,61,211
1702109,2019,65,48
1702109,2019,70,43
1702109,2019,73,28
1702109,2019,87,30
1702109,2019,94,1709
1702109,2019,36,8
1702109,2020,35,177
1702109,2020,30,28
1702109,2020,79,39
1702109,2020,64,635
1702109,2020,08,21
1702109,2020,11,18
1702109,2020,32,56
1702109,2020,66,55
1702109,2020,23,567
1702109,2020,25,342
1702109,2020,53,269
1702109,2020,59,19
1702109,2020,60,80
1702109,2020,61,194
1702109,2020,81,263
1702109,2020,90,20
1702109,2020,10,3174
1702109,2020,45,2565
1702109,2020,47,9231
1702109,2020,82,1620
1702109,2020,38,32
1702109,2020,52,118
1702109,2020,63,12
1702109,2020,68,258
1702109,2020,87,18
1702109,2020,85,1824
1702109,2020,22,165
1702109,2020,28,3
1702109,2020,43,478
1702109,2020,69,712
1702109,2020,75,11
1702109,2020,77,228
1702109,2020,93,67
1702109,2020,41,1738
1702109,2020,56,1143
1702109,2020,74,117
1702109,2020,94,341
1702109,2020,95,97
1702109,2020,62,226
1702109,2020,14,189
1702109,2020,15,47
1702109,2020,33,119
1702109,2020,84,7519
1702109,2020,86,4080
1702109,2020,02,154
1702109,2020,16,34
1702109,2020,18,51
1702109,2020,24,9
1702109,2020,31,57
1702109,2020,37,14
1702109,2020,42,631
1702109,2020,55,355
1702109,2020,65,49
1702109,2020,70,22
1702109,2020,71,378
1702109,2020,80,199
1702109,2020,97,6
1702109,2020,01,1915
1702109,2020,29,78
1702109,2020,36,9
1702109,2020,49,3639
1702109,2020,46,2274
1702109,2020,13,36
1702109,2020,20,28
1702109,2020,58,11
1702109,2020,73,64
1702109,2020,78,44
1702109,2020,96,411
1702109,2021,24,14
1702109,2021,28,2
1702109,2021,37,10
1702109,2021,38,54
1702109,2021,46,2452
1702109,2021,69,801
1702109,2021,70,52
1702109,2021,01,1871
1702109,2021,22,201
1702109,2021,49,3963
1702109,2021,55,371
1702109,2021,62,296
1702109,2021,08,39
1702109,2021,11,31
1702109,2021,35,190
1702109,2021,45,2725
1702109,2021,53,348
1702109,2021,60,50
1702109,2021,85,1870
1702109,2021,87,16
1702109,2021,75,22
1702109,2021,86,4280
1702109,2021,96,464
1702109,2021,72,1
1702109,2021,13,37
1702109,2021,14,231
1702109,2021,16,43
1702109,2021,30,37
1702109,2021,32,68
1702109,2021,36,14
1702109,2021,63,31
1702109,2021,15,2
1702109,2021,02,129
1702109,2021,41,1260
1702109,2021,43,667
1702109,2021,59,13
1702109,2021,74,142
1702109,2021,81,295
1702109,2021,82,2452
1702109,2021,84,7784
1702109,2021,88,105
1702109,2021,93,111
1702109,2021,94,182
1702109,2021,95,114
1702109,2021,97,2
1702109,2021,25,389
1702109,2021,33,165
1702109,2021,42,653
1702109,2021,52,143
1702109,2021,71,477
1702109,2021,73,117
1702109,2021,77,363
1702109,2021,03,3
1702109,2021,18,47
1702109,2021,20,40
1702109,2021,66,66
1702109,2021,68,414
1702109,2021,90,13
1702109,2021,61,269
1702109,2021,64,690
1702109,2021,78,102
1702109,2021,79,43
1702109,2021,10,3291
1702109,2021,23,765
1702109,2021,29,90
1702109,2021,31,92
1702109,2021,47,9986
1702109,2021,56,1128
1702109,2021,58,12
1702109,2021,65,57
1702109,2021,80,201
1702109,2022,29,126
1702109,2022,41,1987
1702109,2022,63,50
1702109,2022,69,904
1702109,2022,90,5
1702109,2022,36,13
1702109,2022,72,1
1702109,2022,18,75
1702109,2022,24,14
1702109,2022,43,606
1702109,2022,55,384
1702109,2022,58,6
1702109,2022,84,10375
1702109,2022,87,39
1702109,2022,15,8
1702109,2022,25,697
1702109,2022,49,4186
1702109,2022,82,3915
1702109,2022,47,10792
1702109,2022,52,180
1702109,2022,61,290
1702109,2022,70,56
1702109,2022,79,55
1702109,2022,80,295
1702109,2022,97,1
1702109,2022,20,48
1702109,2022,30,34
1702109,2022,31,109
1702109,2022,32,137
1702109,2022,35,194
1702109,2022,56,1709
1702109,2022,60,53
1702109,2022,64,653
1702109,2022,73,171
1702109,2022,77,425
1702109,2022,96,553
1702109,2022,08,63
1702109,2022,13,33
1702109,2022,17,10
1702109,2022,23,1113
1702109,2022,27,30
1702109,2022,65,52
1702109,2022,66,82
1702109,2022,94,397
1702109,2022,07,1
1702109,2022,28,2
1702109,2022,42,1292
1702109,2022,74,251
1702109,2022,75,21
1702109,2022,85,2336
1702109,2022,00,2
1702109,2022,01,1599
1702109,2022,11,28
1702109,2022,14,293
1702109,2022,22,155
1702109,2022,33,174
1702109,2022,37,12
1702109,2022,46,2492
1702109,2022,59,18
1702109,2022,62,275
1702109,2022,68,288
1702109,2022,81,306
1702109,2022,86,4575
1702109,2022,88,109
1702109,2022,95,192
1702109,2022,03,1
1702109,2022,16,56
1702109,2022,53,370
1702109,2022,71,504
1702109,2022,02,35
1702109,2022,10,3589
1702109,2022,38,78
1702109,2022,45,3009
1702109,2022,78,210
1702109,2022,93,188
1702109,2023,25,976
1702109,2023,47,11268
1702109,2023,62,816
1702109,2023,22,175
1702109,2023,53,237
1702109,2023,36,13
1702109,2023,30,28
1702109,2023,24,11
1702109,2023,21,10
1702109,2023,85,2783
1702109,2023,84,9757
1702109,2023,23,831
1702109,2023,81,497
1702109,2023,71,336
1702109,2023,88,115
1702109,2023,73,192
1702109,2023,63,58
1702109,2023,12,13
1702109,2023,82,4974
1702109,2023,86,4704
1702109,2023,59,15
1702109,2023,38,76
1702109,2023,64,664
1702109,2023,90,7
1702109,2023,33,232
1702109,2023,20,55
1702109,2023,72,2
1702109,2023,58,4
1702109,2023,18,82
1702109,2023,95,221
1702109,2023,28,6
1702109,2023,65,50
1702109,2023,96,560
1702109,2023,56,1967
1702109,2023,49,4372
1702109,2023,42,1721
1702109,2023,29,146
1702109,2023,32,87
1702109,2023,43,673
1702109,2023,77,453
1702109,2023,69,986
1702109,2023,55,395
1702109,2023,27,35
1702109,2023,11,111
1702109,2023,10,3976
1702109,2023,74,313
1702109,2023,93,193
1702109,2023,35,189
1702109,2023,14,281
1702109,2023,31,106
1702109,2023,79,55
1702109,2023,17,12
1702109,2023,75,75
1702109,2023,87,40
1702109,2023,66,95
1702109,2023,78,5
1702109,2023,37,10
1702109,2023,52,272
1702109,2023,80,290
1702109,2023,68,339
1702109,2023,61,74
1702109,2023,60,53
1702109,2023,46,3263
1702109,2023,94,478
1702109,2023,45,3316
1702109,2023,41,2278
1702109,2023,15,1644
1702109,2023,13,29
1702109,2023,16,200
1702109,2023,70,75
1702109,2024,74,384
1702109,2024,93,314
1702109,2024,17,12
1702109,2024,61,88
1702109,2024,73,251
1702109,2024,37,12
1702109,2024,16,218
1702109,2024,90,7
1702109,2024,12,13
1702109,2024,94,477
1702109,2024,68,239
1702109,2024,25,921
1702109,2024,88,141
1702109,2024,14,297
1702109,2024,15,1592
1702109,2024,11,162
1702109,2024,79,62
1702109,2024,85,2941
1702109,2024,56,2410
1702109,2024,86,4877
1702109,2024,62,952
1702109,2024,65,56
1702109,2024,71,384
1702109,2024,20,51
1702109,2024,24,7
1702109,2024,49,4608
1702109,2024,64,634
1702109,2024,96,470
1702109,2024,38,55
1702109,2024,53,254
1702109,2024,35,214
1702109,2024,31,105
1702109,2024,87,34
1702109,2024,47,12144
1702109,2024,45,3450
1702109,2024,81,699
1702109,2024,69,1096
1702109,2024,84,11742
1702109,2024,33,291
1702109,2024,80,296
1702109,2024,72,2
1702109,2024,82,6909
1702109,2024,10,4548
1702109,2024,55,410
1702109,2024,32,104
1702109,2024,63,98
1702109,2024,75,76
1702109,2024,23,919
1702109,2024,43,930
1702109,2024,29,146
1702109,2024,70,107
1702109,2024,22,161
1702109,2024,59,14
1702109,2024,78,2
1702109,2024,52,296
1702109,2024,95,206
1702109,2024,66,103
1702109,2024,28,13
1702109,2024,13,17
1702109,2024,60,50
1702109,2024,18,96
1702109,2024,58,8
1702109,2024,46,3369
1702109,2024,77,577
1702109,2024,41,2081
1702109,2024,42,1758
1702109,2024,27,75
1702109,2024,36,13
1702109,2024,21,46
1702109,2024,30,33
1702158,2019,46,14
1702158,2019,41,1
1702158,2019,01,328
1702158,2019,47,39
1702158,2019,84,375
1702158,2019,53,5
1702158,2019,93,2
1702158,2019,50,26
1702158,2019,08,9
1702158,2019,69,6
1702158,2019,52,15
1702158,2020,61,1
1702158,2020,69,2
1702158,2020,81,2
1702158,2020,50,28
1702158,2020,01,352
1702158,2020,52,17
1702158,2020,53,3
1702158,2020,84,222
1702158,2020,47,33
1702158,2020,82,1
1702158,2020,46,12
1702158,2020,41,1
1702158,2021,53,3
1702158,2021,82,1
1702158,2021,61,1
1702158,2021,47,27
1702158,2021,46,10
1702158,2021,84,320
1702158,2021,69,1
1702158,2021,86,1
1702158,2021,73,1
1702158,2021,50,19
1702158,2021,01,368
1702158,2021,45,1
1702158,2022,46,15
1702158,2022,86,108
1702158,2022,71,1
1702158,2022,88,30
1702158,2022,81,2
1702158,2022,50,24
1702158,2022,53,3
1702158,2022,82,2
1702158,2022,61,1
1702158,2022,01,401
1702158,2022,47,28
1702158,2022,69,2
1702158,2022,08,7
1702158,2022,73,1
1702158,2022,84,186
1702158,2022,41,2
1702158,2023,41,13
1702158,2023,71,1
1702158,2023,86,101
1702158,2023,47,30
1702158,2023,50,24
1702158,2023,73,1
1702158,2023,15,341
1702158,2023,81,8
1702158,2023,53,2
1702158,2023,61,3
1702158,2023,84,219
1702158,2023,46,10
1702158,2023,88,29
1702158,2023,82,3
1702158,2023,94,3
1702158,2023,16,20
1702158,2023,69,2
1702158,2024,47,23
1702158,2024,16,20
1702158,2024,84,235
1702158,2024,50,24
1702158,2024,11,1
1702158,2024,88,29
1702158,2024,41,15
1702158,2024,81,8
1702158,2024,56,1
1702158,2024,15,314
1702158,2024,69,5
1702158,2024,82,5
1702158,2024,71,1
1702158,2024,46,9
1702158,2024,94,4
1702158,2024,86,107
1702158,2024,61,3
1702158,2024,73,1
1702158,2024,53,2
1702208,2019,02,39
1702208,2019,69,28
1702208,2019,62,1
1702208,2019,47,611
1702208,2019,61,38
1702208,2019,94,11
1702208,2019,33,1
1702208,2019,07,1
1702208,2019,35,13
1702208,2019,56,34
1702208,2019,66,13
1702208,2019,82,59
1702208,2019,84,1269
1702208,2019,85,53
1702208,2019,93,5
1702208,2019,96,7
1702208,2019,23,33
1702208,2019,64,55
1702208,2019,71,30
1702208,2019,86,38
1702208,2019,52,5
1702208,2019,36,28
1702208,2019,53,4
1702208,2019,55,28
1702208,2019,60,14
1702208,2019,95,1
1702208,2019,10,66
1702208,2019,41,97
1702208,2019,45,72
1702208,2019,46,71
1702208,2019,75,3
1702208,2019,01,252
1702208,2019,08,45
1702208,2019,49,28
1702208,2019,14,1
1702208,2019,43,1
1702208,2019,32,5
1702208,2020,32,7
1702208,2020,56,32
1702208,2020,01,234
1702208,2020,94,9
1702208,2020,10,63
1702208,2020,47,658
1702208,2020,61,56
1702208,2020,96,7
1702208,2020,52,5
1702208,2020,53,3
1702208,2020,69,26
1702208,2020,64,59
1702208,2020,86,27
1702208,2020,35,13
1702208,2020,08,40
1702208,2020,36,27
1702208,2020,45,55
1702208,2020,49,51
1702208,2020,66,10
1702208,2020,74,1
1702208,2020,93,4
1702208,2020,02,42
1702208,2020,23,43
1702208,2020,46,18
1702208,2020,55,22
1702208,2020,82,60
1702208,2020,84,1244
1702208,2020,07,3
1702208,2020,33,1
1702208,2020,71,1
1702208,2020,14,5
1702208,2020,41,128
1702208,2020,60,14
1702208,2020,85,49
1702208,2020,43,1
1702208,2021,32,6
1702208,2021,36,29
1702208,2021,85,49
1702208,2021,86,42
1702208,2021,10,29
1702208,2021,43,63
1702208,2021,61,59
1702208,2021,60,15
1702208,2021,01,225
1702208,2021,08,39
1702208,2021,38,429
1702208,2021,52,3
1702208,2021,46,58
1702208,2021,53,6
1702208,2021,93,4
1702208,2021,14,1
1702208,2021,82,159
1702208,2021,02,23
1702208,2021,07,5
1702208,2021,69,32
1702208,2021,47,751
1702208,2021,35,13
1702208,2021,45,64
1702208,2021,56,41
1702208,2021,64,57
1702208,2021,66,10
1702208,2021,94,13
1702208,2021,23,40
1702208,2021,41,7
1702208,2021,49,31
1702208,2021,55,18
1702208,2021,84,1224
1702208,2021,96,8
1702208,2022,08,36
1702208,2022,36,29
1702208,2022,55,15
1702208,2022,82,125
1702208,2022,86,31
1702208,2022,14,1
1702208,2022,01,255
1702208,2022,43,62
1702208,2022,47,833
1702208,2022,60,16
1702208,2022,61,66
1702208,2022,85,62
1702208,2022,94,13
1702208,2022,53,6
1702208,2022,71,8
1702208,2022,95,1
1702208,2022,42,149
1702208,2022,46,85
1702208,2022,56,49
1702208,2022,10,51
1702208,2022,23,65
1702208,2022,25,6
1702208,2022,69,45
1702208,2022,84,1417
1702208,2022,96,9
1702208,2022,02,92
1702208,2022,35,19
1702208,2022,41,1398
1702208,2022,66,11
1702208,2022,07,5
1702208,2022,32,5
1702208,2022,93,2
1702208,2022,45,58
1702208,2022,49,37
1702208,2022,64,62
1702208,2022,77,2
1702208,2022,52,3
1702208,2022,74,1
1702208,2022,33,1
1702208,2023,93,1
1702208,2023,84,1581
1702208,2023,16,69
1702208,2023,71,10
1702208,2023,96,19
1702208,2023,36,29
1702208,2023,94,17
1702208,2023,35,16
1702208,2023,74,1
1702208,2023,72,5
1702208,2023,85,72
1702208,2023,77,48
1702208,2023,15,201
1702208,2023,81,43
1702208,2023,70,2
1702208,2023,95,2
1702208,2023,52,1
1702208,2023,47,879
1702208,2023,11,3
1702208,2023,25,5
1702208,2023,18,1
1702208,2023,82,103
1702208,2023,64,55
1702208,2023,69,45
1702208,2023,45,79
1702208,2023,10,63
1702208,2023,53,7
1702208,2023,66,11
1702208,2023,23,62
1702208,2023,86,42
1702208,2023,42,77
1702208,2023,14,3
1702208,2023,43,79
1702208,2023,60,16
1702208,2023,21,36
1702208,2023,61,58
1702208,2023,33,1
1702208,2023,32,6
1702208,2023,49,47
1702208,2023,46,78
1702208,2023,56,49
1702208,2023,55,15
1702208,2023,41,19
1702208,2024,10,97
1702208,2024,85,81
1702208,2024,84,1466
1702208,2024,43,40
1702208,2024,74,2
1702208,2024,72,3
1702208,2024,52,1
1702208,2024,47,912
1702208,2024,32,5
1702208,2024,71,10
1702208,2024,69,68
1702208,2024,61,61
1702208,2024,15,230
1702208,2024,41,17
1702208,2024,25,6
1702208,2024,11,5
1702208,2024,42,18
1702208,2024,60,14
1702208,2024,94,15
1702208,2024,33,1
1702208,2024,55,20
1702208,2024,64,56
1702208,2024,96,16
1702208,2024,56,64
1702208,2024,18,1
1702208,2024,93,1
1702208,2024,46,58
1702208,2024,21,17
1702208,2024,95,1
1702208,2024,70,5
1702208,2024,31,128
1702208,2024,45,53
1702208,2024,16,73
1702208,2024,86,51
1702208,2024,81,44
1702208,2024,14,4
1702208,2024,82,160
1702208,2024,35,19
1702208,2024,36,33
1702208,2024,53,13
1702208,2024,49,94
1702208,2024,77,42
1702208,2024,23,67
1702208,2024,66,14
1702307,2019,18,1
1702307,2019,47,110
1702307,2019,56,12
1702307,2019,84,270
1702307,2019,94,5
1702307,2019,42,2083
1702307,2019,53,24
1702307,2019,64,5
1702307,2019,43,1
1702307,2019,86,2
1702307,2019,69,15
1702307,2019,82,2
1702307,2019,01,526
1702307,2019,45,11
1702307,2019,46,5
1702307,2019,41,1
1702307,2019,10,4
1702307,2019,85,2
1702307,2019,35,10
1702307,2020,35,10
1702307,2020,18,1
1702307,2020,60,1
1702307,2020,69,12
1702307,2020,56,16
1702307,2020,82,2
1702307,2020,94,5
1702307,2020,41,1
1702307,2020,42,3921
1702307,2020,43,3
1702307,2020,64,5
1702307,2020,86,3
1702307,2020,01,446
1702307,2020,45,7
1702307,2020,53,27
1702307,2020,84,289
1702307,2020,10,6
1702307,2020,47,92
1702307,2021,01,462
1702307,2021,41,1
1702307,2021,86,6
1702307,2021,94,6
1702307,2021,18,1
1702307,2021,45,10
1702307,2021,84,347
1702307,2021,42,6532
1702307,2021,82,1
1702307,2021,60,1
1702307,2021,35,15
1702307,2021,64,5
1702307,2021,69,17
1702307,2021,47,106
1702307,2021,53,17
1702307,2021,43,3
1702307,2021,10,6
1702307,2021,56,22
1702307,2022,64,8
1702307,2022,69,16
1702307,2022,95,1
1702307,2022,18,1
1702307,2022,45,9
1702307,2022,66,1
1702307,2022,10,5
1702307,2022,84,328
1702307,2022,35,12
1702307,2022,94,5
1702307,2022,56,18
1702307,2022,01,487
1702307,2022,86,88
1702307,2022,60,1
1702307,2022,42,2459
1702307,2022,53,27
1702307,2022,31,9
1702307,2022,49,4
1702307,2022,43,4
1702307,2022,47,123
1702307,2023,84,312
1702307,2023,47,125
1702307,2023,31,8
1702307,2023,15,394
1702307,2023,64,6
1702307,2023,96,3
1702307,2023,66,1
1702307,2023,82,1
1702307,2023,86,77
1702307,2023,10,22
1702307,2023,94,11
1702307,2023,53,37
1702307,2023,35,13
1702307,2023,43,5
1702307,2023,69,15
1702307,2023,18,1
1702307,2023,42,99
1702307,2023,56,13
1702307,2023,60,1
1702307,2023,16,58
1702307,2023,49,5
1702307,2023,45,9
1702307,2023,11,5
1702307,2024,16,69
1702307,2024,42,15
1702307,2024,47,120
1702307,2024,43,6
1702307,2024,49,6
1702307,2024,66,1
1702307,2024,84,294
1702307,2024,82,2
1702307,2024,53,22
1702307,2024,56,13
1702307,2024,11,9
1702307,2024,64,4
1702307,2024,15,362
1702307,2024,10,26
1702307,2024,86,103
1702307,2024,96,3
1702307,2024,61,1
1702307,2024,18,1
1702307,2024,35,13
1702307,2024,45,11
1702307,2024,69,20
1702307,2024,94,7
1702307,2024,60,1
1702406,2019,82,5
1702406,2019,66,1
1702406,2019,94,1
1702406,2019,53,4
1702406,2019,95,2
1702406,2019,46,37
1702406,2019,87,4
1702406,2019,20,353
1702406,2019,71,334
1702406,2019,93,1
1702406,2019,08,34
1702406,2019,85,21
1702406,2019,96,7
1702406,2019,69,12
1702406,2019,45,5
1702406,2019,49,2
1702406,2019,35,9
1702406,2019,02,25
1702406,2019,56,29
1702406,2019,01,221
1702406,2019,52,4
1702406,2019,55,13
1702406,2019,84,661
1702406,2019,86,5
1702406,2019,47,119
1702406,2019,64,7
1702406,2020,46,39
1702406,2020,52,3
1702406,2020,94,3
1702406,2020,49,2
1702406,2020,53,4
1702406,2020,71,17
1702406,2020,84,589
1702406,2020,35,9
1702406,2020,47,132
1702406,2020,56,23
1702406,2020,85,19
1702406,2020,87,4
1702406,2020,96,9
1702406,2020,20,234
1702406,2020,55,12
1702406,2020,08,28
1702406,2020,66,1
1702406,2020,64,8
1702406,2020,93,1
1702406,2020,01,235
1702406,2020,45,6
1702406,2020,69,11
1702406,2020,86,4
1702406,2020,82,3
1702406,2021,41,5
1702406,2021,45,6
1702406,2021,53,5
1702406,2021,84,608
1702406,2021,87,7
1702406,2021,47,161
1702406,2021,82,5
1702406,2021,55,15
1702406,2021,01,243
1702406,2021,86,4
1702406,2021,35,8
1702406,2021,71,16
1702406,2021,08,34
1702406,2021,56,11
1702406,2021,96,2
1702406,2021,20,85
1702406,2021,64,9
1702406,2021,69,12
1702406,2021,16,1
1702406,2021,46,36
1702406,2021,85,18
1702406,2021,23,1
1702406,2021,52,2
1702406,2021,94,3
1702406,2022,32,3
1702406,2022,41,3
1702406,2022,87,8
1702406,2022,88,34
1702406,2022,08,104
1702406,2022,64,10
1702406,2022,71,16
1702406,2022,46,41
1702406,2022,85,26
1702406,2022,23,3
1702406,2022,16,2
1702406,2022,96,8
1702406,2022,47,145
1702406,2022,55,16
1702406,2022,86,118
1702406,2022,53,3
1702406,2022,52,2
1702406,2022,01,295
1702406,2022,20,175
1702406,2022,45,6
1702406,2022,56,14
1702406,2022,94,4
1702406,2022,49,1
1702406,2022,69,14
1702406,2022,84,734
1702406,2022,82,9
1702406,2022,35,12
1702406,2023,86,132
1702406,2023,52,2
1702406,2023,20,107
1702406,2023,96,10
1702406,2023,69,16
1702406,2023,71,17
1702406,2023,84,453
1702406,2023,81,6
1702406,2023,85,17
1702406,2023,88,35
1702406,2023,49,1
1702406,2023,93,1
1702406,2023,46,67
1702406,2023,82,6
1702406,2023,12,4
1702406,2023,45,6
1702406,2023,32,2
1702406,2023,11,27
1702406,2023,94,8
1702406,2023,61,4
1702406,2023,53,3
1702406,2023,47,158
1702406,2023,89,23
1702406,2023,55,17
1702406,2023,15,259
1702406,2023,64,10
1702406,2023,16,40
1702406,2023,35,14
1702406,2023,23,13
1702406,2023,87,6
1702406,2023,56,16
1702406,2024,55,17
1702406,2024,96,13
1702406,2024,12,4
1702406,2024,89,24
1702406,2024,15,273
1702406,2024,84,397
1702406,2024,56,21
1702406,2024,93,1
1702406,2024,64,8
1702406,2024,23,19
1702406,2024,61,5
1702406,2024,47,164
1702406,2024,88,35
1702406,2024,87,8
1702406,2024,69,20
1702406,2024,53,3
1702406,2024,42,9
1702406,2024,20,130
1702406,2024,52,2
1702406,2024,94,6
1702406,2024,45,7
1702406,2024,16,44
1702406,2024,35,13
1702406,2024,46,62
1702406,2024,71,17
1702406,2024,85,16
1702406,2024,86,128
1702406,2024,81,7
1702406,2024,11,23
1702406,2024,82,7
1702406,2024,32,2
1702554,2019,25,1
1702554,2019,18,3
1702554,2019,43,4
1702554,2019,84,691
1702554,2019,73,1
1702554,2019,14,12
1702554,2019,23,41
1702554,2019,45,56
1702554,2019,01,93
1702554,2019,35,27
1702554,2019,49,12
1702554,2019,71,4
1702554,2019,58,1
1702554,2019,64,41
1702554,2019,85,105
1702554,2019,95,2
1702554,2019,46,31
1702554,2019,69,30
1702554,2019,86,42
1702554,2019,10,162
1702554,2019,16,1
1702554,2019,55,29
1702554,2019,82,9
1702554,2019,94,12
1702554,2019,53,5
1702554,2019,41,16
1702554,2019,56,22
1702554,2019,96,15
1702554,2019,61,6
1702554,2019,68,1
1702554,2019,47,563
1702554,2019,66,2
1702554,2019,52,1
1702554,2020,35,26
1702554,2020,37,2
1702554,2020,84,718
1702554,2020,66,1
1702554,2020,73,1
1702554,2020,45,50
1702554,2020,56,21
1702554,2020,52,2
1702554,2020,58,1
1702554,2020,68,1
1702554,2020,41,12
1702554,2020,49,10
1702554,2020,43,4
1702554,2020,53,4
1702554,2020,61,10
1702554,2020,71,6
1702554,2020,82,12
1702554,2020,85,122
1702554,2020,86,44
1702554,2020,14,12
1702554,2020,46,15
1702554,2020,62,2
1702554,2020,01,90
1702554,2020,10,164
1702554,2020,95,1
1702554,2020,96,11
1702554,2020,18,3
1702554,2020,23,35
1702554,2020,32,3
1702554,2020,47,568
1702554,2020,55,26
1702554,2020,64,40
1702554,2020,69,21
1702554,2020,94,10
1702554,2021,23,40
1702554,2021,74,1
1702554,2021,55,29
1702554,2021,61,19
1702554,2021,64,49
