cod_ibge,ano,bioma,desmatado,vegetacao_natural,hidrografia
1717206,2017,Amazônia,1058.5,171.3,0.4
1717206,2017,Cerrado,56.5,74.5,0.0
1717206,2018,Cerrado,56.9,74.1,0.0
1717206,2018,Amazônia,1058.7,171.1,0.4
1717206,2019,Cerrado,57.5,73.5,0.0
1717206,2019,Amazônia,1060.6,169.2,0.4
1717206,2020,Cerrado,57.6,73.4,0.0
1717206,2020,Amazônia,1061.5,168.3,0.4
1717206,2021,Cerrado,62.7,68.3,0.0
1717206,2021,Amazônia,1062.9,166.9,0.4
1717206,2022,Cerrado,63.3,67.7,0.0
1717206,2022,Amazônia,1066.9,162.9,0.4
1717206,2023,Amazônia,1067.6,162.2,0.4
1717206,2023,Cerrado,65.7,65.3,0.0
1717503,2000,Cerrado,933.5,8775.3,294.9
1717503,2001,Cerrado,1030.0,8678.8,294.9
1717503,2002,Cerrado,1126.5,8582.3,294.9
1717503,2003,Cerrado,1217.5,8491.3,294.9
1717503,2004,Cerrado,1308.5,8400.3,294.9
1717503,2005,Cerrado,1400.7,8308.1,294.9
1717503,2006,Cerrado,1492.9,8215.9,294.9
1717503,2007,Cerrado,1541.2,8167.6,294.9
1717503,2008,Cerrado,1589.5,8119.3,294.9
1717503,2009,Cerrado,1633.2,8075.6,294.9
1717503,2010,Cerrado,1676.9,8031.9,294.9
1717503,2011,Cerrado,1709.2,7999.6,294.9
1717503,2012,Cerrado,1741.5,7967.3,294.9
1717503,2013,Cerrado,1830.4,7878.4,294.9
1717503,2014,Cerrado,1905.2,7803.6,294.9
1717503,2015,Cerrado,2006.4,7702.4,294.9
1717503,2016,Cerrado,2075.7,7633.1,294.9
1717503,2017,Cerrado,2132.6,7576.2,294.9
1717503,2018,Cerrado,2196.0,7512.8,294.9
1717503,2019,Cerrado,2243.0,7465.8,294.9
1717503,2020,Cerrado,2281.3,7427.5,294.9
1717503,2021,Cerrado,2308.3,7400.5,294.9
1717503,2022,Cerrado,2359.7,7349.1,294.9
1717503,2023,Cerrado,2420.4,7288.4,294.9
1717800,2000,Cerrado,75.6,1721.9,11.2
1717800,2001,Cerrado,83.9,1713.6,11.2
1717800,2002,Cerrado,92.2,1705.3,11.2
1717800,2003,Cerrado,103.6,1693.9,11.2
1717800,2004,Cerrado,115.0,1682.5,11.2
1717800,2005,Cerrado,134.0,1663.5,11.2
1717800,2006,Cerrado,153.0,1644.5,11.2
1717800,2007,Cerrado,158.9,1638.6,11.2
1717800,2008,Cerrado,164.8,1632.7,11.2
1717800,2009,Cerrado,176.5,1621.0,11.2
1717800,2010,Cerrado,188.2,1609.3,11.2
1717800,2011,Cerrado,198.8,1598.7,11.2
1717800,2012,Cerrado,209.4,1588.1,11.2
1717800,2013,Cerrado,228.3,1569.2,11.2
1717800,2014,Cerrado,250.4,1547.1,11.2
1717800,2015,Cerrado,269.5,1528.0,11.2
1717800,2016,Cerrado,275.9,1521.6,11.2
1717800,2017,Cerrado,296.9,1500.6,11.2
1717800,2018,Cerrado,323.9,1473.6,11.2
1717800,2019,Cerrado,336.4,1461.1,11.2
1717800,2020,Cerrado,348.2,1449.3,11.2
1717800,2021,Cerrado,361.4,1436.1,11.2
1717800,2022,Cerrado,385.8,1411.7,11.2
1717800,2023,Cerrado,412.3,1385.2,11.2
1717909,2000,Cerrado,125.9,6342.2,14.1
1717909,2001,Cerrado,140.6,6327.5,14.1
1717909,2002,Cerrado,155.3,6312.8,14.1
1717909,2003,Cerrado,188.9,6279.2,14.1
1717909,2004,Cerrado,222.5,6245.6,14.1
1717909,2005,Cerrado,237.8,6230.3,14.1
1717909,2006,Cerrado,253.1,6215.0,14.1
1717909,2007,Cerrado,263.4,6204.7,14.1
1717909,2008,Cerrado,273.7,6194.4,14.1
1717909,2009,Cerrado,291.3,6176.8,14.1
1717909,2010,Cerrado,308.9,6159.2,14.1
1717909,2011,Cerrado,327.0,6141.1,14.1
1717909,2012,Cerrado,345.1,6123.0,14.1
1717909,2013,Cerrado,377.0,6091.1,14.1
1717909,2014,Cerrado,399.6,6068.5,14.1
1717909,2015,Cerrado,460.4,6007.7,14.1
1717909,2016,Cerrado,497.9,5970.2,14.1
1717909,2017,Cerrado,527.7,5940.4,14.1
1717909,2018,Cerrado,557.1,5911.0,14.1
1717909,2019,Cerrado,583.2,5884.9,14.1
1717909,2020,Cerrado,613.0,5855.1,14.1
1717909,2021,Cerrado,648.4,5819.7,14.1
1717909,2022,Cerrado,708.6,5759.5,14.1
1717909,2023,Cerrado,788.7,5679.4,14.1
1718006,2000,Cerrado,26.5,471.7,6.3
1718006,2001,Cerrado,30.3,467.9,6.3
1718006,2002,Cerrado,34.1,464.1,6.3
1718006,2003,Cerrado,39.0,459.2,6.3
1718006,2004,Cerrado,43.9,454.3,6.3
1718006,2005,Cerrado,47.4,450.8,6.3
1718006,2006,Cerrado,50.9,447.3,6.3
1718006,2007,Cerrado,53.7,444.5,6.3
1718006,2008,Cerrado,56.5,441.7,6.3
1718006,2009,Cerrado,60.4,437.8,6.3
1718006,2010,Cerrado,64.3,433.9,6.3
1718006,2011,Cerrado,71.0,427.2,6.3
1718006,2012,Cerrado,77.7,420.5,6.3
1718006,2013,Cerrado,83.4,414.8,6.3
1718006,2014,Cerrado,88.8,409.4,6.3
1718006,2015,Cerrado,93.4,404.8,6.3
1718006,2016,Cerrado,95.6,402.6,6.3
1718006,2017,Cerrado,97.7,400.5,6.3
1718006,2018,Cerrado,105.8,392.4,6.3
1718006,2019,Cerrado,107.9,390.3,6.3
1718006,2020,Cerrado,113.0,385.2,6.3
1718006,2021,Cerrado,116.8,381.4,6.3
1718006,2022,Cerrado,124.5,373.7,6.3
1718006,2023,Cerrado,133.6,364.6,6.3
1718204,2000,Cerrado,1386.5,2710.4,334.4
1718204,2001,Cerrado,1414.9,2682.0,334.4
1718204,2002,Cerrado,1443.3,2653.6,334.4
1718204,2003,Cerrado,1519.7,2577.2,334.4
1718204,2004,Cerrado,1596.1,2500.8,334.4
1718204,2005,Cerrado,1623.4,2473.5,334.4
1718204,2006,Cerrado,1650.7,2446.2,334.4
1718204,2007,Cerrado,1683.7,2413.2,334.4
1718204,2008,Cerrado,1716.7,2380.2,334.4
1718204,2009,Cerrado,1741.6,2355.3,334.4
1718204,2010,Cerrado,1766.5,2330.4,334.4
1718204,2011,Cerrado,1794.7,2302.2,334.4
1718204,2012,Cerrado,1822.9,2274.0,334.4
1718204,2013,Cerrado,1917.8,2179.1,334.4
1718204,2014,Cerrado,1969.1,2127.8,334.4
1718204,2015,Cerrado,2032.0,2064.9,334.4
1718204,2016,Cerrado,2064.8,2032.1,334.4
1718204,2017,Cerrado,2097.9,1999.0,334.4
1718204,2018,Cerrado,2123.0,1973.9,334.4
1718204,2019,Cerrado,2145.8,1951.1,334.4
1718204,2020,Cerrado,2174.1,1922.8,334.4
1718204,2021,Cerrado,2202.5,1894.4,334.4
1718204,2022,Cerrado,2237.3,1859.6,334.4
1718204,2023,Cerrado,2264.9,1832.0,334.4
1718303,2000,Cerrado,192.1,91.7,6.9
1718303,2001,Cerrado,198.4,85.4,6.9
1718303,2002,Cerrado,204.7,79.1,6.9
1718303,2003,Cerrado,206.0,77.8,6.9
1718303,2004,Cerrado,207.3,76.5,6.9
1718303,2005,Cerrado,210.4,73.4,6.9
1718303,2006,Cerrado,213.5,70.3,6.9
1718303,2007,Cerrado,221.6,62.2,6.9
1718303,2008,Cerrado,229.7,54.1,6.9
1718303,2009,Cerrado,232.7,51.1,6.9
1718303,2010,Cerrado,235.7,48.1,6.9
1718303,2011,Cerrado,237.6,46.2,6.9
1718303,2012,Cerrado,239.5,44.3,6.9
1718303,2013,Cerrado,240.5,43.3,6.9
1718303,2014,Cerrado,241.7,42.1,6.9
1718303,2015,Cerrado,246.3,37.5,6.9
1718303,2016,Cerrado,247.8,36.0,6.9
1718303,2017,Cerrado,249.6,34.2,6.9
1718303,2018,Cerrado,250.2,33.6,6.9
1718303,2019,Cerrado,253.4,30.4,6.9
1718303,2020,Cerrado,254.6,29.2,6.9
1718303,2021,Cerrado,256.5,27.3,6.9
1718303,2022,Cerrado,258.4,25.4,6.9
1718303,2023,Cerrado,259.3,24.5,6.9
1718402,2000,Amazônia,179.8,5.5,0.0
1718402,2000,Cerrado,180.7,408.2,0.0
1718402,2001,Cerrado,188.0,400.9,0.0
1718402,2001,Amazônia,179.9,5.4,0.0
1718402,2002,Cerrado,195.3,393.6,0.0
1718402,2002,Amazônia,179.9,5.4,0.0
1718402,2003,Cerrado,210.2,378.7,0.0
1718402,2003,Amazônia,179.9,5.4,0.0
1718402,2004,Cerrado,225.1,363.8,0.0
1718402,2004,Amazônia,180.0,5.3,0.0
1718402,2005,Amazônia,180.0,5.3,0.0
1718402,2005,Cerrado,236.9,352.0,0.0
1718402,2006,Cerrado,248.7,340.2,0.0
1718402,2006,Amazônia,180.0,5.3,0.0
1718402,2007,Cerrado,258.6,330.3,0.0
1718402,2007,Amazônia,180.0,5.3,0.0
1718402,2008,Amazônia,180.3,5.0,0.0
1718402,2008,Cerrado,268.5,320.4,0.0
1718402,2009,Amazônia,180.4,4.9,0.0
1718402,2009,Cerrado,276.8,312.1,0.0
1718402,2010,Amazônia,180.4,4.9,0.0
1718402,2010,Cerrado,285.1,303.8,0.0
1718402,2011,Amazônia,180.7,4.6,0.0
1718402,2011,Cerrado,289.4,299.5,0.0
1718402,2012,Amazônia,180.9,4.4,0.0
1718402,2012,Cerrado,293.7,295.2,0.0
1718402,2013,Amazônia,180.9,4.4,0.0
1718402,2013,Cerrado,301.4,287.5,0.0
1718402,2014,Amazônia,181.1,4.2,0.0
1718402,2014,Cerrado,302.2,286.7,0.0
1718402,2015,Cerrado,317.5,271.4,0.0
1718402,2015,Amazônia,181.1,4.2,0.0
1718402,2016,Amazônia,181.6,3.7,0.0
1718402,2016,Cerrado,318.3,270.6,0.0
1718402,2017,Amazônia,181.6,3.7,0.0
1718402,2017,Cerrado,321.6,267.3,0.0
1718402,2018,Cerrado,323.0,265.9,0.0
1718402,2018,Amazônia,181.6,3.7,0.0
1718402,2019,Cerrado,325.0,263.9,0.0
1718402,2019,Amazônia,181.6,3.7,0.0
1718402,2020,Amazônia,181.6,3.7,0.0
1718402,2020,Cerrado,325.7,263.2,0.0
1718402,2021,Amazônia,181.6,3.7,0.0
1718402,2021,Cerrado,326.5,262.4,0.0
1718402,2022,Cerrado,326.8,262.1,0.0
1718402,2022,Amazônia,181.6,3.7,0.0
1718402,2023,Cerrado,330.4,258.5,0.0
1718402,2023,Amazônia,181.6,3.7,0.0
1718451,2000,Cerrado,160.4,236.6,0.6
1718451,2001,Cerrado,162.5,234.5,0.6
1718451,2002,Cerrado,164.6,232.4,0.6
1718451,2003,Cerrado,180.7,216.3,0.6
1718451,2004,Cerrado,196.8,200.2,0.6
1718451,2005,Cerrado,199.4,197.6,0.6
1718451,2006,Cerrado,202.0,195.0,0.6
1718451,2007,Cerrado,204.6,192.4,0.6
1718451,2008,Cerrado,207.2,189.8,0.6
1718451,2009,Cerrado,208.7,188.3,0.6
1718451,2010,Cerrado,210.2,186.8,0.6
1718451,2011,Cerrado,212.0,185.0,0.6
1718451,2012,Cerrado,213.8,183.2,0.6
1718451,2013,Cerrado,225.2,171.8,0.6
1718451,2014,Cerrado,230.2,166.8,0.6
1718451,2015,Cerrado,238.4,158.6,0.6
1718451,2016,Cerrado,240.4,156.6,0.6
1718451,2017,Cerrado,243.7,153.3,0.6
1718451,2018,Cerrado,246.0,151.0,0.6
1718451,2019,Cerrado,246.3,150.7,0.6
1718451,2020,Cerrado,248.0,149.0,0.6
1718451,2021,Cerrado,252.3,144.7,0.6
1718451,2022,Cerrado,258.0,139.0,0.6
1718451,2023,Cerrado,260.2,136.8,0.6
1718501,2000,Cerrado,33.7,2172.1,0.2
1718501,2001,Cerrado,41.7,2164.1,0.2
1718501,2002,Cerrado,49.7,2156.1,0.2
1718501,2003,Cerrado,52.7,2153.1,0.2
1718501,2004,Cerrado,55.7,2150.1,0.2
1718501,2005,Cerrado,63.5,2142.3,0.2
1718501,2006,Cerrado,71.3,2134.5,0.2
1718501,2007,Cerrado,79.5,2126.3,0.2
1718501,2008,Cerrado,87.7,2118.1,0.2
1718501,2009,Cerrado,93.8,2112.0,0.2
1718501,2010,Cerrado,99.9,2105.9,0.2
1718501,2011,Cerrado,106.0,2099.8,0.2
1718501,2012,Cerrado,112.1,2093.7,0.2
1718501,2013,Cerrado,114.3,2091.5,0.2
1718501,2014,Cerrado,125.0,2080.8,0.2
1718501,2015,Cerrado,144.1,2061.7,0.2
1718501,2016,Cerrado,160.1,2045.7,0.2
1718501,2017,Cerrado,176.2,2029.6,0.2
1718501,2018,Cerrado,186.2,2019.6,0.2
1718501,2019,Cerrado,202.0,2003.8,0.2
1718501,2020,Cerrado,223.2,1982.6,0.2
1718501,2021,Cerrado,234.6,1971.2,0.2
1718501,2022,Cerrado,257.8,1948.0,0.2
1718501,2023,Cerrado,275.7,1930.1,0.2
1718550,2000,Amazônia,413.6,71.3,0.0
1718550,2000,Cerrado,11.0,19.4,0.0
1718550,2001,Cerrado,11.2,19.2,0.0
1718550,2001,Amazônia,416.7,68.2,0.0
1718550,2002,Amazônia,420.2,64.7,0.0
1718550,2002,Cerrado,11.4,19.0,0.0
1718550,2003,Amazônia,424.0,60.9,0.0
1718550,2003,Cerrado,11.6,18.8,0.0
1718550,2004,Amazônia,426.2,58.7,0.0
1718550,2004,Cerrado,11.8,18.6,0.0
1718550,2005,Amazônia,428.7,56.2,0.0
1718550,2005,Cerrado,12.2,18.2,0.0
1718550,2006,Cerrado,12.6,17.8,0.0
1718550,2006,Amazônia,429.1,55.8,0.0
1718550,2007,Cerrado,12.9,17.5,0.0
1718550,2007,Amazônia,429.3,55.6,0.0
1718550,2008,Amazônia,430.9,54.0,0.0
1718550,2008,Cerrado,13.2,17.2,0.0
1718550,2009,Amazônia,431.0,53.9,0.0
1718550,2009,Cerrado,13.2,17.2,0.0
1718550,2010,Amazônia,431.3,53.6,0.0
1718550,2010,Cerrado,13.2,17.2,0.0
1718550,2011,Cerrado,17.4,13.0,0.0
1718550,2011,Amazônia,431.5,53.4,0.0
1718550,2012,Cerrado,21.6,8.8,0.0
1718550,2012,Amazônia,431.5,53.4,0.0
1718550,2013,Cerrado,21.6,8.8,0.0
1718550,2013,Amazônia,431.7,53.2,0.0
1718550,2014,Amazônia,432.2,52.7,0.0
1718550,2014,Cerrado,21.7,8.7,0.0
1718550,2015,Cerrado,21.7,8.7,0.0
1718550,2015,Amazônia,432.9,52.0,0.0
1718550,2016,Amazônia,433.2,51.7,0.0
1718550,2016,Cerrado,21.7,8.7,0.0
1718550,2017,Cerrado,21.7,8.7,0.0
1718550,2017,Amazônia,433.5,51.4,0.0
1718550,2018,Cerrado,22.0,8.4,0.0
1718550,2018,Amazônia,433.8,51.1,0.0
1718550,2019,Cerrado,22.0,8.4,0.0
1718550,2019,Amazônia,434.4,50.5,0.0
1718550,2020,Amazônia,435.3,49.6,0.0
1718550,2020,Cerrado,22.0,8.4,0.0
1718550,2021,Amazônia,435.3,49.6,0.0
1718550,2021,Cerrado,22.0,8.4,0.0
1718550,2022,Cerrado,22.2,8.2,0.0
1718550,2022,Amazônia,435.6,49.3,0.0
1718550,2023,Amazônia,435.8,49.1,0.0
1718550,2023,Cerrado,22.3,8.1,0.0
1718659,2000,Cerrado,15.9,772.1,0.0
1718659,2001,Cerrado,20.3,767.7,0.0
1718659,2002,Cerrado,24.7,763.3,0.0
1718659,2003,Cerrado,29.3,758.7,0.0
1718659,2004,Cerrado,33.9,754.1,0.0
1718659,2005,Cerrado,35.1,752.9,0.0
1718659,2006,Cerrado,36.3,751.7,0.0
1718659,2007,Cerrado,37.2,750.8,0.0
1718659,2008,Cerrado,38.1,749.9,0.0
1718659,2009,Cerrado,39.2,748.8,0.0
1718659,2010,Cerrado,40.3,747.7,0.0
1718659,2011,Cerrado,41.7,746.3,0.0
1718659,2012,Cerrado,43.1,744.9,0.0
1718659,2013,Cerrado,48.7,739.3,0.0
1718659,2014,Cerrado,57.3,730.7,0.0
1718659,2015,Cerrado,59.3,728.7,0.0
1718659,2016,Cerrado,61.3,726.7,0.0
1718659,2017,Cerrado,61.4,726.6,0.0
1718659,2018,Cerrado,62.9,725.1,0.0
1718659,2019,Cerrado,64.1,723.9,0.0
1718659,2020,Cerrado,65.3,722.7,0.0
1718659,2021,Cerrado,72.0,716.0,0.0
1718659,2022,Cerrado,73.4,714.6,0.0
1718659,2023,Cerrado,73.8,714.2,0.0
1718709,2000,Cerrado,179.9,655.0,9.2
1718709,2001,Cerrado,191.6,643.3,9.2
1718709,2002,Cerrado,203.3,631.6,9.2
1718709,2003,Cerrado,235.7,599.2,9.2
1718709,2004,Cerrado,268.1,566.8,9.2
1718709,2005,Cerrado,282.1,552.8,9.2
1718709,2006,Cerrado,296.1,538.8,9.2
1718709,2007,Cerrado,309.8,525.1,9.2
1718709,2008,Cerrado,323.5,511.4,9.2
1718709,2009,Cerrado,329.5,505.4,9.2
1718709,2010,Cerrado,335.5,499.4,9.2
1718709,2011,Cerrado,341.4,493.5,9.2
1718709,2012,Cerrado,347.3,487.6,9.2
1718709,2013,Cerrado,353.7,481.2,9.2
1718709,2014,Cerrado,368.1,466.8,9.2
1718709,2015,Cerrado,383.6,451.3,9.2
1718709,2016,Cerrado,397.8,437.1,9.2
1718709,2017,Cerrado,406.1,428.8,9.2
1718709,2018,Cerrado,416.6,418.3,9.2
1718709,2019,Cerrado,427.1,407.8,9.2
1718709,2020,Cerrado,432.9,402.0,9.2
1718709,2021,Cerrado,435.8,399.1,9.2
1718709,2022,Cerrado,449.1,385.8,9.2
1718709,2023,Cerrado,453.0,381.9,9.2
1718758,2000,Cerrado,69.1,6267.6,13.7
1718758,2001,Cerrado,81.9,6254.8,13.7
1718758,2002,Cerrado,94.7,6242.0,13.7
1718758,2003,Cerrado,135.8,6200.9,13.7
1718758,2004,Cerrado,176.9,6159.8,13.7
1718758,2005,Cerrado,211.7,6125.0,13.7
1718758,2006,Cerrado,246.5,6090.2,13.7
1718758,2007,Cerrado,264.2,6072.5,13.7
1718758,2008,Cerrado,281.9,6054.8,13.7
1718758,2009,Cerrado,298.3,6038.4,13.7
1718758,2010,Cerrado,314.7,6022.0,13.7
1718758,2011,Cerrado,337.1,5999.6,13.7
1718758,2012,Cerrado,359.5,5977.2,13.7
1718758,2013,Cerrado,400.6,5936.1,13.7
1718758,2014,Cerrado,456.4,5880.3,13.7
1718758,2015,Cerrado,538.1,5798.6,13.7
1718758,2016,Cerrado,587.0,5749.7,13.7
1718758,2017,Cerrado,645.7,5691.0,13.7
1718758,2018,Cerrado,701.3,5635.4,13.7
1718758,2019,Cerrado,741.7,5595.0,13.7
1718758,2020,Cerrado,793.9,5542.8,13.7
1718758,2021,Cerrado,854.4,5482.3,13.7
1718758,2022,Cerrado,976.4,5360.3,13.7
1718758,2023,Cerrado,1170.5,5166.2,13.7
1718808,2000,Amazônia,65.0,13.9,5.4
1718808,2000,Cerrado,7.6,2.4,6.7
1718808,2001,Cerrado,7.6,2.4,6.7
1718808,2001,Amazônia,65.2,13.7,5.4
1718808,2002,Amazônia,66.0,12.9,5.4
1718808,2002,Cerrado,7.6,2.4,6.7
1718808,2003,Amazônia,66.1,12.8,5.4
1718808,2003,Cerrado,7.6,2.4,6.7
1718808,2004,Amazônia,66.1,12.8,5.4
1718808,2004,Cerrado,7.6,2.4,6.7
1718808,2005,Amazônia,66.3,12.6,5.4
1718808,2005,Cerrado,7.6,2.4,6.7
1718808,2006,Amazônia,67.5,11.4,5.4
1718808,2006,Cerrado,7.6,2.4,6.7
1718808,2007,Cerrado,7.7,2.3,6.7
1718808,2007,Amazônia,67.7,11.2,5.4
1718808,2008,Cerrado,7.8,2.2,6.7
1718808,2008,Amazônia,67.8,11.1,5.4
1718808,2009,Amazônia,68.0,10.9,5.4
1718808,2009,Cerrado,7.9,2.1,6.7
1718808,2010,Cerrado,8.0,2.0,6.7
1718808,2010,Amazônia,68.0,10.9,5.4
1718808,2011,Cerrado,8.0,2.0,6.7
1718808,2011,Amazônia,68.0,10.9,5.4
1718808,2012,Amazônia,68.3,10.6,5.4
1718808,2012,Cerrado,8.0,2.0,6.7
1718808,2013,Cerrado,8.0,2.0,6.7
1718808,2013,Amazônia,68.3,10.6,5.4
1718808,2014,Cerrado,8.0,2.0,6.7
1718808,2014,Amazônia,68.3,10.6,5.4
1718808,2015,Cerrado,8.0,2.0,6.7
1718808,2015,Amazônia,68.4,10.5,5.4
1718808,2016,Amazônia,68.7,10.2,5.4
1718808,2016,Cerrado,8.0,2.0,6.7
1718808,2017,Cerrado,8.0,2.0,6.7
1718808,2017,Amazônia,68.7,10.2,5.4
1718808,2018,Amazônia,68.7,10.2,5.4
1718808,2018,Cerrado,8.0,2.0,6.7
1718808,2019,Cerrado,8.0,2.0,6.7
1718808,2019,Amazônia,68.8,10.1,5.4
1718808,2020,Amazônia,68.8,10.1,5.4
1718808,2020,Cerrado,8.0,2.0,6.7
1718808,2021,Amazônia,69.0,9.9,5.4
1718808,2021,Cerrado,8.0,2.0,6.7
1718808,2022,Cerrado,8.0,2.0,6.7
1718808,2022,Amazônia,69.2,9.7,5.4
1718808,2023,Cerrado,8.0,2.0,6.7
1718808,2023,Amazônia,69.3,9.6,5.4
1718840,2000,Cerrado,862.8,2642.3,29.1
1718840,2001,Cerrado,960.2,2544.9,29.1
1718840,2002,Cerrado,1057.6,2447.5,29.1
1718840,2003,Cerrado,1132.0,2373.1,29.1
1718840,2004,Cerrado,1206.4,2298.7,29.1
1718840,2005,Cerrado,1238.4,2266.7,29.1
1718840,2006,Cerrado,1270.4,2234.7,29.1
1718840,2007,Cerrado,1301.6,2203.5,29.1
1718840,2008,Cerrado,1332.8,2172.3,29.1
1718840,2009,Cerrado,1362.7,2142.4,29.1
1718840,2010,Cerrado,1392.6,2112.5,29.1
1718840,2011,Cerrado,1419.0,2086.1,29.1
1718840,2012,Cerrado,1445.4,2059.7,29.1
1718840,2013,Cerrado,1509.3,1995.8,29.1
1718840,2014,Cerrado,1547.0,1958.1,29.1
1718840,2015,Cerrado,1581.1,1924.0,29.1
1718840,2016,Cerrado,1601.3,1903.8,29.1
1718840,2017,Cerrado,1618.5,1886.6,29.1
1718840,2018,Cerrado,1641.5,1863.6,29.1
1718840,2019,Cerrado,1667.5,1837.6,29.1
1718840,2020,Cerrado,1673.9,1831.2,29.1
1718840,2021,Cerrado,1684.5,1820.6,29.1
1718840,2022,Cerrado,1703.4,1801.7,29.1
1718840,2023,Cerrado,1722.2,1782.9,29.1
1718865,2000,Amazônia,1203.9,418.3,51.9
1718865,2001,Amazônia,1210.0,412.2,51.9
1718865,2002,Amazônia,1220.9,401.3,51.9
1718865,2003,Amazônia,1222.0,400.2,51.9
1718865,2004,Amazônia,1229.2,393.0,51.9
1718865,2005,Amazônia,1251.4,370.8,51.9
1718865,2006,Amazônia,1253.3,368.9,51.9
1718865,2007,Amazônia,1261.3,360.9,51.9
1718865,2008,Amazônia,1263.2,359.0,51.9
1718865,2009,Amazônia,1266.2,356.0,51.9
1718865,2010,Amazônia,1267.4,354.8,51.9
1718865,2011,Amazônia,1268.1,354.1,51.9
1718865,2012,Amazônia,1268.7,353.5,51.9
1718865,2013,Amazônia,1269.2,353.0,51.9
1718865,2014,Amazônia,1269.6,352.6,51.9
1718865,2015,Amazônia,1269.7,352.5,51.9
1718865,2016,Amazônia,1270.5,351.7,51.9
1718865,2017,Amazônia,1275.2,347.0,51.9
1718865,2018,Amazônia,1275.4,346.8,51.9
1718865,2019,Amazônia,1275.8,346.4,51.9
1718865,2020,Amazônia,1275.9,346.3,51.9
1718865,2021,Amazônia,1276.0,346.2,51.9
1718865,2022,Amazônia,1276.1,346.1,51.9
1718865,2023,Amazônia,1276.3,345.9,51.9
1718881,2000,Cerrado,52.9,1355.1,5.5
1718881,2001,Cerrado,65.9,1342.1,5.5
1718881,2002,Cerrado,78.9,1329.1,5.5
1718881,2003,Cerrado,91.8,1316.2,5.5
1718881,2004,Cerrado,104.7,1303.3,5.5
1718881,2005,Cerrado,128.9,1279.1,5.5
1718881,2006,Cerrado,153.1,1254.9,5.5
1718881,2007,Cerrado,184.7,1223.3,5.5
1718881,2008,Cerrado,216.3,1191.7,5.5
1718881,2009,Cerrado,230.9,1177.1,5.5
1718881,2010,Cerrado,245.5,1162.5,5.5
1718881,2011,Cerrado,261.6,1146.4,5.5
1718881,2012,Cerrado,277.7,1130.3,5.5
1718881,2013,Cerrado,293.0,1115.0,5.5
1718881,2014,Cerrado,301.7,1106.3,5.5
1718881,2015,Cerrado,324.7,1083.3,5.5
1718881,2016,Cerrado,347.7,1060.3,5.5
1718881,2017,Cerrado,373.6,1034.4,5.5
1718881,2018,Cerrado,398.4,1009.6,5.5
1718881,2019,Cerrado,410.6,997.4,5.5
1718881,2020,Cerrado,430.6,977.4,5.5
1718881,2021,Cerrado,440.9,967.1,5.5
1718881,2022,Cerrado,466.2,941.8,5.5
1718881,2023,Cerrado,487.7,920.3,5.5
1718899,2000,Cerrado,606.2,2659.0,9.7
1718899,2001,Cerrado,680.9,2584.3,9.7
1718899,2002,Cerrado,755.6,2509.6,9.7
1718899,2003,Cerrado,820.8,2444.4,9.7
1718899,2004,Cerrado,886.0,2379.2,9.7
1718899,2005,Cerrado,924.2,2341.0,9.7
1718899,2006,Cerrado,962.4,2302.8,9.7
1718899,2007,Cerrado,999.7,2265.5,9.7
1718899,2008,Cerrado,1037.0,2228.2,9.7
1718899,2009,Cerrado,1069.8,2195.4,9.7
1718899,2010,Cerrado,1102.6,2162.6,9.7
1718899,2011,Cerrado,1122.6,2142.6,9.7
1718899,2012,Cerrado,1142.6,2122.6,9.7
1718899,2013,Cerrado,1208.7,2056.5,9.7
1718899,2014,Cerrado,1235.9,2029.3,9.7
1718899,2015,Cerrado,1340.0,1925.2,9.7
1718899,2016,Cerrado,1385.5,1879.7,9.7
1718899,2017,Cerrado,1437.7,1827.5,9.7
1718899,2018,Cerrado,1495.3,1769.9,9.7
1718899,2019,Cerrado,1538.6,1726.6,9.7
1718899,2020,Cerrado,1561.8,1703.4,9.7
1718899,2021,Cerrado,1601.2,1664.0,9.7
1718899,2022,Cerrado,1621.9,1643.3,9.7
1718899,2023,Cerrado,1656.4,1608.8,9.7
1718907,2000,Cerrado,222.4,1568.8,11.9
1718907,2001,Cerrado,252.4,1538.8,11.9
1718907,2002,Cerrado,282.4,1508.8,11.9
1718907,2003,Cerrado,308.3,1482.9,11.9
1718907,2004,Cerrado,334.2,1457.0,11.9
1718907,2005,Cerrado,362.9,1428.3,11.9
1718907,2006,Cerrado,391.6,1399.6,11.9
1718907,2007,Cerrado,414.6,1376.6,11.9
1718907,2008,Cerrado,437.6,1353.6,11.9
1718907,2009,Cerrado,446.2,1345.0,11.9
1718907,2010,Cerrado,454.8,1336.4,11.9
1718907,2011,Cerrado,480.0,1311.2,11.9
1718907,2012,Cerrado,505.2,1286.0,11.9
1718907,2013,Cerrado,574.0,1217.2,11.9
1718907,2014,Cerrado,615.0,1176.2,11.9
1718907,2015,Cerrado,679.8,1111.4,11.9
1718907,2016,Cerrado,686.6,1104.6,11.9
1718907,2017,Cerrado,717.2,1074.0,11.9
1718907,2018,Cerrado,744.1,1047.1,11.9
1718907,2019,Cerrado,769.3,1021.9,11.9
1718907,2020,Cerrado,779.2,1012.0,11.9
1718907,2021,Cerrado,789.9,1001.3,11.9
1718907,2022,Cerrado,810.9,980.3,11.9
1718907,2023,Cerrado,828.8,962.4,11.9
1719004,2000,Cerrado,63.0,480.7,1.1
1719004,2001,Cerrado,64.6,479.1,1.1
