ano,sigla_uf,id_municipio,recusa,tipo_administracao,existencia_adm_indireta,tipo_vinculo,escolaridade,quantidade_vinculo
2018,TO,1703842,0,Direta,0,Celetistas,Sem instrução,0
2018,TO,1703842,0,Direta,0,Celetistas,Ensino fundamental,0
2018,TO,1703842,0,Direta,0,Celetistas,Ensino médio,0
2018,TO,1703842,0,Direta,0,Celetistas,Ensino superior,0
2018,TO,1703842,0,Direta,0,Celetistas,Pós-graduação,0
2018,TO,1703842,0,Direta,0,Somente comissionados,Total,47
2018,TO,1703842,0,Direta,0,Somente comissionados,Sem instrução,
2018,TO,1703842,0,Direta,0,Somente comissionados,Ensino fundamental,
2018,TO,1703842,0,Direta,0,Somente comissionados,Ensino médio,
2018,TO,1703842,0,Direta,0,Somente comissionados,Ensino superior,
2018,TO,1703842,0,Direta,0,Somente comissionados,Pós-graduação,
2018,TO,1703842,0,Direta,0,Estagiários,Total,0
2018,TO,1703842,0,Direta,0,Estagiários,Ensino fundamental,0
2018,TO,1703842,0,Direta,0,Estagiários,Ensino médio,0
2018,TO,1703842,0,Direta,0,Estagiários,Ensino superior,0
2018,TO,1703842,0,Direta,0,Estagiários,Pós-graduação,0
2018,TO,1703842,0,Direta,0,Sem vínculo permanente,Total,292
2018,TO,1703842,0,Direta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1703842,0,Direta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1703842,0,Direta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1703842,0,Direta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1703842,0,Direta,0,Sem vínculo permanente,Pós-graduação,
2018,TO,1703842,0,Indireta,0,Estatutários,Total,
2018,TO,1703842,0,Indireta,0,Estatutários,Sem instrução,
2018,TO,1703842,0,Indireta,0,Estatutários,Ensino fundamental,
2018,TO,1703842,0,Indireta,0,Estatutários,Ensino médio,
2018,TO,1703842,0,Indireta,0,Estatutários,Ensino superior,
2018,TO,1703842,0,Indireta,0,Estatutários,Pós-graduação,
2018,TO,1703842,0,Indireta,0,Celetistas,Total,
2018,TO,1703842,0,Indireta,0,Celetistas,Sem instrução,
2018,TO,1703842,0,Indireta,0,Celetistas,Ensino fundamental,
2018,TO,1703842,0,Indireta,0,Celetistas,Ensino médio,
2018,TO,1703842,0,Indireta,0,Celetistas,Ensino superior,
2018,TO,1703842,0,Indireta,0,Celetistas,Pós-graduação,
2018,TO,1703842,0,Indireta,0,Somente comissionados,Total,
2018,TO,1703842,0,Indireta,0,Somente comissionados,Sem instrução,
2018,TO,1703842,0,Indireta,0,Somente comissionados,Ensino fundamental,
2018,TO,1703842,0,Indireta,0,Somente comissionados,Ensino médio,
2018,TO,1703842,0,Indireta,0,Somente comissionados,Ensino superior,
2018,TO,1703842,0,Indireta,0,Somente comissionados,Pós-graduação,
2018,TO,1703842,0,Indireta,0,Estagiários,Total,
2018,TO,1703842,0,Indireta,0,Estagiários,Ensino fundamental,
2018,TO,1703842,0,Indireta,0,Estagiários,Ensino médio,
2018,TO,1703842,0,Indireta,0,Estagiários,Ensino superior,
2018,TO,1703842,0,Indireta,0,Estagiários,Pós-graduação,
2018,TO,1703842,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1703842,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1703842,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1703842,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1703842,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1703842,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1703842,0,Direta,0,Estatutários,Total,343
2019,TO,1703842,0,Direta,0,Celetistas,Total,0
2019,TO,1703842,0,Direta,0,Somente comissionados,Total,57
2019,TO,1703842,0,Direta,0,Estagiários,Total,0
2019,TO,1703842,0,Direta,0,Sem vínculo permanente,Total,223
2019,TO,1703842,0,Indireta,0,Estatutários,Total,
2019,TO,1703842,0,Indireta,0,Celetistas,Total,
2019,TO,1703842,0,Indireta,0,Somente comissionados,Total,
2019,TO,1703842,0,Indireta,0,Estagiários,Total,
2019,TO,1703842,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1703842,0,Direta,0,Estatutários,Total,335
2020,TO,1703842,0,Direta,0,Celetistas,Total,0
2020,TO,1703842,0,Direta,0,Somente comissionados,Total,51
2020,TO,1703842,0,Direta,0,Estagiários,Total,0
2020,TO,1703842,0,Direta,0,Sem vínculo permanente,Total,0
2020,TO,1703842,0,Indireta,0,Estatutários,Total,
2020,TO,1703842,0,Indireta,0,Celetistas,Total,
2020,TO,1703842,0,Indireta,0,Somente comissionados,Total,
2020,TO,1703842,0,Indireta,0,Estagiários,Total,
2020,TO,1703842,0,Indireta,0,Sem vínculo permanente,Total,
2021,TO,1703842,0,Direta,0,Estatutários,Total,329
2021,TO,1703842,0,Direta,0,Celetistas,Total,0
2021,TO,1703842,0,Direta,0,Somente comissionados,Total,57
2021,TO,1703842,0,Direta,0,Estagiários,Total,0
2021,TO,1703842,0,Direta,0,Sem vínculo permanente,Total,157
2021,TO,1703842,0,Indireta,0,Estatutários,Total,
2021,TO,1703842,0,Indireta,0,Celetistas,Total,
2021,TO,1703842,0,Indireta,0,Somente comissionados,Total,
2021,TO,1703842,0,Indireta,0,Estagiários,Total,
2021,TO,1703842,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1703867,0,Direta,0,Estatutários,Total,98
2018,TO,1703867,0,Direta,0,Estatutários,Sem instrução,
2018,TO,1703867,0,Direta,0,Estatutários,Ensino fundamental,
2018,TO,1703867,0,Direta,0,Estatutários,Ensino médio,
2018,TO,1703867,0,Direta,0,Estatutários,Ensino superior,
2018,TO,1703867,0,Direta,0,Estatutários,Pós-graduação,
2018,TO,1703867,0,Direta,0,Celetistas,Total,0
2018,TO,1703867,0,Direta,0,Celetistas,Sem instrução,0
2018,TO,1703867,0,Direta,0,Celetistas,Ensino fundamental,0
2018,TO,1703867,0,Direta,0,Celetistas,Ensino médio,0
2018,TO,1703867,0,Direta,0,Celetistas,Ensino superior,0
2018,TO,1703867,0,Direta,0,Celetistas,Pós-graduação,0
2018,TO,1703867,0,Direta,0,Somente comissionados,Total,56
2018,TO,1703867,0,Direta,0,Somente comissionados,Sem instrução,
2018,TO,1703867,0,Direta,0,Somente comissionados,Ensino fundamental,
2018,TO,1703867,0,Direta,0,Somente comissionados,Ensino médio,
2018,TO,1703867,0,Direta,0,Somente comissionados,Ensino superior,
2018,TO,1703867,0,Direta,0,Somente comissionados,Pós-graduação,
2018,TO,1703867,0,Direta,0,Estagiários,Total,0
2018,TO,1703867,0,Direta,0,Estagiários,Ensino fundamental,0
2018,TO,1703867,0,Direta,0,Estagiários,Ensino médio,0
2018,TO,1703867,0,Direta,0,Estagiários,Ensino superior,0
2018,TO,1703867,0,Direta,0,Estagiários,Pós-graduação,0
2018,TO,1703867,0,Direta,0,Sem vínculo permanente,Total,177
2018,TO,1703867,0,Direta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1703867,0,Direta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1703867,0,Direta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1703867,0,Direta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1703867,0,Direta,0,Sem vínculo permanente,Pós-graduação,
2018,TO,1703867,0,Indireta,0,Estatutários,Total,
2018,TO,1703867,0,Indireta,0,Estatutários,Sem instrução,
2018,TO,1703867,0,Indireta,0,Estatutários,Ensino fundamental,
2018,TO,1703867,0,Indireta,0,Estatutários,Ensino médio,
2018,TO,1703867,0,Indireta,0,Estatutários,Ensino superior,
2018,TO,1703867,0,Indireta,0,Estatutários,Pós-graduação,
2018,TO,1703867,0,Indireta,0,Celetistas,Total,
2018,TO,1703867,0,Indireta,0,Celetistas,Sem instrução,
2018,TO,1703867,0,Indireta,0,Celetistas,Ensino fundamental,
2018,TO,1703867,0,Indireta,0,Celetistas,Ensino médio,
2018,TO,1703867,0,Indireta,0,Celetistas,Ensino superior,
2018,TO,1703867,0,Indireta,0,Celetistas,Pós-graduação,
2018,TO,1703867,0,Indireta,0,Somente comissionados,Total,
2018,TO,1703867,0,Indireta,0,Somente comissionados,Sem instrução,
2018,TO,1703867,0,Indireta,0,Somente comissionados,Ensino fundamental,
2018,TO,1703867,0,Indireta,0,Somente comissionados,Ensino médio,
2018,TO,1703867,0,Indireta,0,Somente comissionados,Ensino superior,
2018,TO,1703867,0,Indireta,0,Somente comissionados,Pós-graduação,
2018,TO,1703867,0,Indireta,0,Estagiários,Total,
2018,TO,1703867,0,Indireta,0,Estagiários,Ensino fundamental,
2018,TO,1703867,0,Indireta,0,Estagiários,Ensino médio,
2018,TO,1703867,0,Indireta,0,Estagiários,Ensino superior,
2018,TO,1703867,0,Indireta,0,Estagiários,Pós-graduação,
2018,TO,1703867,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1703867,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1703867,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1703867,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1703867,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1703867,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1703867,0,Direta,0,Estatutários,Total,96
2019,TO,1703867,0,Direta,0,Celetistas,Total,0
2019,TO,1703867,0,Direta,0,Somente comissionados,Total,68
2019,TO,1703867,0,Direta,0,Estagiários,Total,0
2019,TO,1703867,0,Direta,0,Sem vínculo permanente,Total,191
2019,TO,1703867,0,Indireta,0,Estatutários,Total,
2019,TO,1703867,0,Indireta,0,Celetistas,Total,
2019,TO,1703867,0,Indireta,0,Somente comissionados,Total,
2019,TO,1703867,0,Indireta,0,Estagiários,Total,
2019,TO,1703867,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1703867,0,Direta,0,Estatutários,Total,67
2020,TO,1703867,0,Direta,0,Celetistas,Total,0
2020,TO,1703867,0,Direta,0,Somente comissionados,Total,88
2020,TO,1703867,0,Direta,0,Estagiários,Total,0
2020,TO,1703867,0,Direta,0,Sem vínculo permanente,Total,277
2020,TO,1703867,0,Indireta,0,Estatutários,Total,
2020,TO,1703867,0,Indireta,0,Celetistas,Total,
2020,TO,1703867,0,Indireta,0,Somente comissionados,Total,
2020,TO,1703867,0,Indireta,0,Estagiários,Total,
2020,TO,1703867,0,Indireta,0,Sem vínculo permanente,Total,
2021,TO,1703867,0,Direta,0,Estatutários,Total,86
2021,TO,1703867,0,Direta,0,Celetistas,Total,0
2021,TO,1703867,0,Direta,0,Somente comissionados,Total,64
2021,TO,1703867,0,Direta,0,Estagiários,Total,0
2021,TO,1703867,0,Direta,0,Sem vínculo permanente,Total,269
2021,TO,1703867,0,Indireta,0,Estatutários,Total,
2021,TO,1703867,0,Indireta,0,Celetistas,Total,
2021,TO,1703867,0,Indireta,0,Somente comissionados,Total,
2021,TO,1703867,0,Indireta,0,Estagiários,Total,
2021,TO,1703867,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1703883,0,Direta,0,Estatutários,Total,126
2018,TO,1703883,0,Direta,0,Estatutários,Sem instrução,
2018,TO,1703883,0,Direta,0,Estatutários,Ensino fundamental,
2018,TO,1703883,0,Direta,0,Estatutários,Ensino médio,
2018,TO,1703883,0,Direta,0,Estatutários,Ensino superior,
2018,TO,1703883,0,Direta,0,Estatutários,Pós-graduação,
2018,TO,1703883,0,Direta,0,Celetistas,Total,0
2018,TO,1703883,0,Direta,0,Celetistas,Sem instrução,0
2018,TO,1703883,0,Direta,0,Celetistas,Ensino fundamental,0
2018,TO,1703883,0,Direta,0,Celetistas,Ensino médio,0
2018,TO,1703883,0,Direta,0,Celetistas,Ensino superior,0
2018,TO,1703883,0,Direta,0,Celetistas,Pós-graduação,0
2018,TO,1703883,0,Direta,0,Somente comissionados,Total,47
2018,TO,1703883,0,Direta,0,Somente comissionados,Sem instrução,
2018,TO,1703883,0,Direta,0,Somente comissionados,Ensino fundamental,
2018,TO,1703883,0,Direta,0,Somente comissionados,Ensino médio,
2018,TO,1703883,0,Direta,0,Somente comissionados,Ensino superior,
2018,TO,1703883,0,Direta,0,Somente comissionados,Pós-graduação,
2018,TO,1703883,0,Direta,0,Estagiários,Total,0
2018,TO,1703883,0,Direta,0,Estagiários,Ensino fundamental,0
2018,TO,1703883,0,Direta,0,Estagiários,Ensino médio,0
2018,TO,1703883,0,Direta,0,Estagiários,Ensino superior,0
2018,TO,1703883,0,Direta,0,Estagiários,Pós-graduação,0
2018,TO,1703883,0,Direta,0,Sem vínculo permanente,Total,100
2018,TO,1703883,0,Direta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1703883,0,Direta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1703883,0,Direta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1703883,0,Direta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1703883,0,Direta,0,Sem vínculo permanente,Pós-graduação,
2018,TO,1703883,0,Indireta,0,Estatutários,Total,
2018,TO,1703883,0,Indireta,0,Estatutários,Sem instrução,
2018,TO,1703883,0,Indireta,0,Estatutários,Ensino fundamental,
2018,TO,1703883,0,Indireta,0,Estatutários,Ensino médio,
2018,TO,1703883,0,Indireta,0,Estatutários,Ensino superior,
2018,TO,1703883,0,Indireta,0,Estatutários,Pós-graduação,
2018,TO,1703883,0,Indireta,0,Celetistas,Total,
2018,TO,1703883,0,Indireta,0,Celetistas,Sem instrução,
2018,TO,1703883,0,Indireta,0,Celetistas,Ensino fundamental,
2018,TO,1703883,0,Indireta,0,Celetistas,Ensino médio,
2018,TO,1703883,0,Indireta,0,Celetistas,Ensino superior,
2018,TO,1703883,0,Indireta,0,Celetistas,Pós-graduação,
2018,TO,1703883,0,Indireta,0,Somente comissionados,Total,
2018,TO,1703883,0,Indireta,0,Somente comissionados,Sem instrução,
2018,TO,1703883,0,Indireta,0,Somente comissionados,Ensino fundamental,
2018,TO,1703883,0,Indireta,0,Somente comissionados,Ensino médio,
2018,TO,1703883,0,Indireta,0,Somente comissionados,Ensino superior,
2018,TO,1703883,0,Indireta,0,Somente comissionados,Pós-graduação,
2018,TO,1703883,0,Indireta,0,Estagiários,Total,
2018,TO,1703883,0,Indireta,0,Estagiários,Ensino fundamental,
2018,TO,1703883,0,Indireta,0,Estagiários,Ensino médio,
2018,TO,1703883,0,Indireta,0,Estagiários,Ensino superior,
2018,TO,1703883,0,Indireta,0,Estagiários,Pós-graduação,
2018,TO,1703883,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1703883,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1703883,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1703883,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1703883,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1703883,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1703883,0,Direta,0,Estatutários,Total,126
2019,TO,1703883,0,Direta,0,Celetistas,Total,0
2019,TO,1703883,0,Direta,0,Somente comissionados,Total,47
2019,TO,1703883,0,Direta,0,Estagiários,Total,0
2019,TO,1703883,0,Direta,0,Sem vínculo permanente,Total,79
2019,TO,1703883,0,Indireta,0,Estatutários,Total,
2019,TO,1703883,0,Indireta,0,Celetistas,Total,
2019,TO,1703883,0,Indireta,0,Somente comissionados,Total,
2019,TO,1703883,0,Indireta,0,Estagiários,Total,
2019,TO,1703883,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1703883,0,Direta,1,Estatutários,Total,131
2020,TO,1703883,0,Direta,1,Celetistas,Total,0
2020,TO,1703883,0,Direta,1,Somente comissionados,Total,25
2020,TO,1703883,0,Direta,1,Estagiários,Total,0
2020,TO,1703883,0,Direta,1,Sem vínculo permanente,Total,0
2020,TO,1703883,0,Indireta,1,Estatutários,Total,13
2020,TO,1703883,0,Indireta,1,Celetistas,Total,0
2020,TO,1703883,0,Indireta,1,Somente comissionados,Total,10
2020,TO,1703883,0,Indireta,1,Estagiários,Total,0
2020,TO,1703883,0,Indireta,1,Sem vínculo permanente,Total,0
2021,TO,1703883,0,Direta,0,Estatutários,Total,129
2021,TO,1703883,0,Direta,0,Celetistas,Total,0
2021,TO,1703883,0,Direta,0,Somente comissionados,Total,47
2021,TO,1703883,0,Direta,0,Estagiários,Total,0
2021,TO,1703883,0,Direta,0,Sem vínculo permanente,Total,111
2021,TO,1703883,0,Indireta,0,Estatutários,Total,
2021,TO,1703883,0,Indireta,0,Celetistas,Total,
2021,TO,1703883,0,Indireta,0,Somente comissionados,Total,
2021,TO,1703883,0,Indireta,0,Estagiários,Total,
2021,TO,1703883,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1703891,0,Direta,0,Estatutários,Total,123
2018,TO,1703891,0,Direta,0,Estatutários,Sem instrução,0
2018,TO,1703891,0,Direta,0,Estatutários,Ensino fundamental,17
2018,TO,1703891,0,Direta,0,Estatutários,Ensino médio,78
2018,TO,1703891,0,Direta,0,Estatutários,Ensino superior,28
2018,TO,1703891,0,Direta,0,Estatutários,Pós-graduação,0
2018,TO,1703891,0,Direta,0,Celetistas,Total,0
2018,TO,1703891,0,Direta,0,Celetistas,Sem instrução,0
2018,TO,1703891,0,Direta,0,Celetistas,Ensino fundamental,0
2018,TO,1703891,0,Direta,0,Celetistas,Ensino médio,0
2018,TO,1703891,0,Direta,0,Celetistas,Ensino superior,0
2018,TO,1703891,0,Direta,0,Celetistas,Pós-graduação,0
2018,TO,1703891,0,Direta,0,Somente comissionados,Total,53
2018,TO,1703891,0,Direta,0,Somente comissionados,Sem instrução,0
2018,TO,1703891,0,Direta,0,Somente comissionados,Ensino fundamental,0
2018,TO,1703891,0,Direta,0,Somente comissionados,Ensino médio,30
2018,TO,1703891,0,Direta,0,Somente comissionados,Ensino superior,23
2018,TO,1703891,0,Direta,0,Somente comissionados,Pós-graduação,0
2018,TO,1703891,0,Direta,0,Estagiários,Total,0
2018,TO,1703891,0,Direta,0,Estagiários,Ensino fundamental,0
2018,TO,1703891,0,Direta,0,Estagiários,Ensino médio,0
2018,TO,1703891,0,Direta,0,Estagiários,Ensino superior,0
2018,TO,1703891,0,Direta,0,Estagiários,Pós-graduação,0
2018,TO,1703891,0,Direta,0,Sem vínculo permanente,Total,60
2018,TO,1703891,0,Direta,0,Sem vínculo permanente,Sem instrução,0
2018,TO,1703891,0,Direta,0,Sem vínculo permanente,Ensino fundamental,0
2018,TO,1703891,0,Direta,0,Sem vínculo permanente,Ensino médio,58
2018,TO,1703891,0,Direta,0,Sem vínculo permanente,Ensino superior,2
2018,TO,1703891,0,Direta,0,Sem vínculo permanente,Pós-graduação,0
2018,TO,1703891,0,Indireta,0,Estatutários,Total,
2018,TO,1703891,0,Indireta,0,Estatutários,Sem instrução,
2018,TO,1703891,0,Indireta,0,Estatutários,Ensino fundamental,
2018,TO,1703891,0,Indireta,0,Estatutários,Ensino médio,
2018,TO,1703891,0,Indireta,0,Estatutários,Ensino superior,
2018,TO,1703891,0,Indireta,0,Estatutários,Pós-graduação,
2018,TO,1703891,0,Indireta,0,Celetistas,Total,
2018,TO,1703891,0,Indireta,0,Celetistas,Sem instrução,
2018,TO,1703891,0,Indireta,0,Celetistas,Ensino fundamental,
2018,TO,1703891,0,Indireta,0,Celetistas,Ensino médio,
2018,TO,1703891,0,Indireta,0,Celetistas,Ensino superior,
2018,TO,1703891,0,Indireta,0,Celetistas,Pós-graduação,
2018,TO,1703891,0,Indireta,0,Somente comissionados,Total,
2018,TO,1703891,0,Indireta,0,Somente comissionados,Sem instrução,
2018,TO,1703891,0,Indireta,0,Somente comissionados,Ensino fundamental,
2018,TO,1703891,0,Indireta,0,Somente comissionados,Ensino médio,
2018,TO,1703891,0,Indireta,0,Somente comissionados,Ensino superior,
2018,TO,1703891,0,Indireta,0,Somente comissionados,Pós-graduação,
2018,TO,1703891,0,Indireta,0,Estagiários,Total,
2018,TO,1703891,0,Indireta,0,Estagiários,Ensino fundamental,
2018,TO,1703891,0,Indireta,0,Estagiários,Ensino médio,
2018,TO,1703891,0,Indireta,0,Estagiários,Ensino superior,
2018,TO,1703891,0,Indireta,0,Estagiários,Pós-graduação,
2018,TO,1703891,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1703891,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1703891,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1703891,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1703891,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1703891,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1703891,0,Direta,0,Estatutários,Total,125
2019,TO,1703891,0,Direta,0,Celetistas,Total,0
2019,TO,1703891,0,Direta,0,Somente comissionados,Total,66
2019,TO,1703891,0,Direta,0,Estagiários,Total,0
2019,TO,1703891,0,Direta,0,Sem vínculo permanente,Total,118
2019,TO,1703891,0,Indireta,0,Estatutários,Total,
2019,TO,1703891,0,Indireta,0,Celetistas,Total,
2019,TO,1703891,0,Indireta,0,Somente comissionados,Total,
2019,TO,1703891,0,Indireta,0,Estagiários,Total,
2019,TO,1703891,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1703891,0,Direta,0,Estatutários,Total,130
2020,TO,1703891,0,Direta,0,Celetistas,Total,0
2020,TO,1703891,0,Direta,0,Somente comissionados,Total,50
2020,TO,1703891,0,Direta,0,Estagiários,Total,0
2020,TO,1703891,0,Direta,0,Sem vínculo permanente,Total,98
2020,TO,1703891,0,Indireta,0,Estatutários,Total,
2020,TO,1703891,0,Indireta,0,Celetistas,Total,
2020,TO,1703891,0,Indireta,0,Somente comissionados,Total,
2020,TO,1703891,0,Indireta,0,Estagiários,Total,
2020,TO,1703891,0,Indireta,0,Sem vínculo permanente,Total,
2021,TO,1703891,0,Direta,0,Estatutários,Total,129
2021,TO,1703891,0,Direta,0,Celetistas,Total,0
2021,TO,1703891,0,Direta,0,Somente comissionados,Total,66
2021,TO,1703891,0,Direta,0,Estagiários,Total,0
2021,TO,1703891,0,Direta,0,Sem vínculo permanente,Total,154
2021,TO,1703891,0,Indireta,0,Estatutários,Total,
2021,TO,1703891,0,Indireta,0,Celetistas,Total,
2021,TO,1703891,0,Indireta,0,Somente comissionados,Total,
2021,TO,1703891,0,Indireta,0,Estagiários,Total,
2021,TO,1703891,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1703909,0,Direta,0,Estatutários,Total,156
2018,TO,1703909,0,Direta,0,Estatutários,Sem instrução,0
2018,TO,1703909,0,Direta,0,Estatutários,Ensino fundamental,54
2018,TO,1703909,0,Direta,0,Estatutários,Ensino médio,51
2018,TO,1703909,0,Direta,0,Estatutários,Ensino superior,37
