numero_distribuicao,ano,mes,ente,sigla_estado,codigo_ente,nome_ente,tipo_distribuicao,substancia,tipo_afetamento,valor,data_criacao
491,2020,6,Município,TO,1722081.0,WANDERLÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.046323,2020-05-14
491,2020,6,Município,TO,1710904.0,ITAPIRATINS,Afetado,CASCALHO,Estrutura de mineração,0.046198,2020-05-14
491,2020,6,Município,TO,1702406.0,ARRAIAS,Afetado,CASCALHO,Estrutura de mineração,0.045817,2020-05-14
491,2020,6,Município,TO,1702703.0,AURORA DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.045739,2020-05-14
491,2020,6,Município,TO,1702109.0,ARAGUAÍNA,Afetado,CASCALHO,Estrutura de mineração,0.044453,2020-05-19
491,2020,6,Município,TO,1702158.0,ARAGUANÃ,Afetado,CASCALHO,Estrutura de mineração,0.041919,2020-05-26
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,0.041861,2020-05-04
491,2020,6,Município,TO,1700350.0,ALIANÇA DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.041282,2020-05-14
491,2020,6,Município,TO,1720200.0,SÃO MIGUEL DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.041237,2020-05-14
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.04009,2020-05-04
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.040067,2020-05-27
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.039408,2020-05-06
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.039285,2020-05-21
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.039103,2020-05-28
491,2020,6,Município,TO,1702158.0,ARAGUANÃ,Afetado,CASCALHO,Estrutura de mineração,0.037909,2020-05-18
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.037565,2020-05-06
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.037272,2020-05-28
491,2020,6,Município,TO,1715705.0,PALMEIRANTE,Afetado,CASCALHO,Estrutura de mineração,0.037248,2020-05-22
491,2020,6,Município,TO,1702158.0,ARAGUANÃ,Afetado,CASCALHO,Estrutura de mineração,0.035656,2020-05-19
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,0.032333,2020-05-20
491,2020,6,Município,TO,1702109.0,ARAGUAÍNA,Afetado,CASCALHO,Estrutura de mineração,0.031806,2020-05-05
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.031291,2020-05-27
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.030966,2020-05-20
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.030682,2020-05-21
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.030666,2020-05-04
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.02983,2020-05-27
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.029247,2020-05-21
491,2020,6,Município,TO,1715705.0,PALMEIRANTE,Afetado,CASCALHO,Estrutura de mineração,0.02907,2020-05-12
491,2020,6,Município,TO,1715705.0,PALMEIRANTE,Afetado,CASCALHO,Estrutura de mineração,0.027075,2020-05-15
491,2020,6,Município,TO,1715705.0,PALMEIRANTE,Afetado,CASCALHO,Estrutura de mineração,0.025993,2020-05-13
491,2020,6,Município,TO,1702158.0,ARAGUANÃ,Afetado,CASCALHO,Estrutura de mineração,0.02551,2020-05-05
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.02395,2020-05-04
491,2020,6,Município,TO,1702109.0,ARAGUAÍNA,Afetado,CASCALHO,Estrutura de mineração,0.0238,2020-05-08
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.023687,2020-05-20
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.02283,2020-05-04
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,0.02164,2020-05-07
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.020725,2020-05-07
491,2020,6,Município,TO,1715705.0,PALMEIRANTE,Afetado,CASCALHO,Estrutura de mineração,0.020186,2020-05-14
491,2020,6,Município,TO,1702158.0,ARAGUANÃ,Afetado,CASCALHO,Estrutura de mineração,0.019089,2020-05-08
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.018499,2020-05-20
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.017721,2020-05-06
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.017632,2020-05-20
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.017584,2020-05-28
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,0.016178,2020-05-25
491,2020,6,Município,TO,1702109.0,ARAGUAÍNA,Afetado,CASCALHO,Estrutura de mineração,0.015854,2020-05-22
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.015853,2020-05-07
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.015494,2020-05-25
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,0.01415,2020-05-26
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.014073,2020-05-27
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.013798,2020-05-21
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.013551,2020-05-26
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,0.012796,2020-05-18
491,2020,6,Município,TO,1702158.0,ARAGUANÃ,Afetado,CASCALHO,Estrutura de mineração,0.012716,2020-05-22
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.012381,2020-05-07
491,2020,6,Município,TO,1702109.0,ARAGUAÍNA,Afetado,CASCALHO,Estrutura de mineração,0.012373,2020-05-12
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.012253,2020-05-18
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,0.012032,2020-05-19
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.011851,2020-05-25
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.011801,2020-05-07
491,2020,6,Município,TO,1702109.0,ARAGUAÍNA,Afetado,CASCALHO,Estrutura de mineração,0.011525,2020-05-15
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.011523,2020-05-19
491,2020,6,Município,TO,1702109.0,ARAGUAÍNA,Afetado,CASCALHO,Estrutura de mineração,0.011065,2020-05-13
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.010771,2020-05-04
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.010364,2020-05-26
491,2020,6,Município,TO,1702158.0,ARAGUANÃ,Afetado,CASCALHO,Estrutura de mineração,0.009924,2020-05-12
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.009373,2020-05-18
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.009256,2020-05-25
491,2020,6,Município,TO,1702158.0,ARAGUANÃ,Afetado,CASCALHO,Estrutura de mineração,0.009243,2020-05-15
491,2020,6,Município,TO,1702158.0,ARAGUANÃ,Afetado,CASCALHO,Estrutura de mineração,0.008874,2020-05-13
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.008822,2020-05-25
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.008816,2020-05-19
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,0.008611,2020-05-05
491,2020,6,Município,TO,1702109.0,ARAGUAÍNA,Afetado,CASCALHO,Estrutura de mineração,0.008591,2020-05-14
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.008319,2020-05-20
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.008246,2020-05-05
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.008095,2020-05-26
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.007717,2020-05-26
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.007321,2020-05-18
491,2020,6,Município,TO,1716604.0,PEIXE,Afetado,CASCALHO,Estrutura de mineração,0.007301,2020-05-11
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.006978,2020-05-18
491,2020,6,Município,TO,1702158.0,ARAGUANÃ,Afetado,CASCALHO,Estrutura de mineração,0.006891,2020-05-14
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.006889,2020-05-19
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.006564,2020-05-19
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,0.006442,2020-05-08
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.006307,2020-05-05
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.00617,2020-05-08
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.005568,2020-05-07
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.004926,2020-05-05
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.00472,2020-05-08
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.004696,2020-05-05
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,0.004292,2020-05-22
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.004162,2020-05-25
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.00411,2020-05-22
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.003686,2020-05-08
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.00364,2020-05-26
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.003514,2020-05-08
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,0.003349,2020-05-12
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.003293,2020-05-18
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.003207,2020-05-12
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.003144,2020-05-22
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,0.00312,2020-05-15
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.003093,2020-05-19
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,0.002994,2020-05-13
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.002988,2020-05-15
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.002869,2020-05-13
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.002455,2020-05-22
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.002454,2020-05-12
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.002341,2020-05-22
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,0.002326,2020-05-14
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.002285,2020-05-15
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.002227,2020-05-14
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.002215,2020-05-05
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.002194,2020-05-13
491,2020,6,Município,TO,1709807.0,IPUEIRAS,Afetado,CASCALHO,Estrutura de mineração,0.001962,2020-05-11
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.001916,2020-05-12
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.001826,2020-05-12
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.001785,2020-05-15
491,2020,6,Município,TO,1718865.0,SANTA FÉ DO ARAGUAIA,Afetado,CASCALHO,Estrutura de mineração,0.001773,2020-05-11
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.001713,2020-05-13
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,0.001704,2020-05-14
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.001701,2020-05-15
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.001657,2020-05-08
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.001634,2020-05-13
491,2020,6,Município,TO,1707306.0,DUERÉ,Afetado,CASCALHO,Estrutura de mineração,0.001625,2020-05-11
491,2020,6,Município,TO,1708205.0,FORMOSO DO ARAGUAIA,Afetado,CASCALHO,Estrutura de mineração,0.001376,2020-05-11
491,2020,6,Município,TO,1707108.0,DIVINÓPOLIS DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.001366,2020-05-11
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,0.001331,2020-05-14
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,0.001269,2020-05-14
491,2020,6,Município,TO,1722081.0,WANDERLÂNDIA,Afetado,CASCALHO,Estrutura de mineração,0.001266,2020-05-11
491,2020,6,Município,TO,1710904.0,ITAPIRATINS,Afetado,CASCALHO,Estrutura de mineração,0.001262,2020-05-11
491,2020,6,Município,TO,1702406.0,ARRAIAS,Afetado,CASCALHO,Estrutura de mineração,0.001252,2020-05-11
491,2020,6,Município,TO,1702703.0,AURORA DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.00125,2020-05-11
491,2020,6,Município,TO,1700350.0,ALIANÇA DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.001128,2020-05-11
491,2020,6,Município,TO,1720200.0,SÃO MIGUEL DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.001127,2020-05-11
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.001104,2020-05-22
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.000861,2020-05-12
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.000803,2020-05-15
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.000772,2020-05-13
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,0.000599,2020-05-14
491,2020,6,Município,TO,1715705.0,PALMEIRANTE,Afetado,CASCALHO,Estrutura de mineração,0.000552,2020-05-11
491,2020,6,Município,TO,1702109.0,ARAGUAÍNA,Afetado,CASCALHO,Estrutura de mineração,0.000235,2020-05-11
491,2020,6,Município,TO,1702158.0,ARAGUANÃ,Afetado,CASCALHO,Estrutura de mineração,0.000188,2020-05-11
491,2020,6,Município,TO,1717800.0,PONTE ALTA DO BOM JESUS,Afetado,CASCALHO,Estrutura de mineração,6.4e-05,2020-05-11
491,2020,6,Município,TO,1713957.0,MURICILÂNDIA,Afetado,CASCALHO,Estrutura de mineração,6.1e-05,2020-05-11
491,2020,6,Município,TO,1721208.0,TOCANTINÓPOLIS,Afetado,CASCALHO,Estrutura de mineração,4.7e-05,2020-05-11
491,2020,6,Município,TO,1720903.0,TAGUATINGA,Afetado,CASCALHO,Estrutura de mineração,3.6e-05,2020-05-11
491,2020,6,Município,TO,1709302.0,GUARAÍ,Afetado,CASCALHO,Estrutura de mineração,3.5e-05,2020-05-11
491,2020,6,Município,TO,1711506.0,JAÚ DO TOCANTINS,Afetado,CASCALHO,Estrutura de mineração,1.6e-05,2020-05-11
491,2020,6,Município,TO,1702000.0,ARAGUAÇU,Afetado,CAULIM,Estrutura de mineração,620.544012,2020-05-12
491,2020,6,Município,TO,1702000.0,ARAGUAÇU,Afetado,CAULIM,Estrutura de mineração,485.480487,2020-05-20
491,2020,6,Município,TO,1702000.0,ARAGUAÇU,Afetado,CAULIM,Estrutura de mineração,241.821965,2020-05-29
491,2020,6,Município,TO,1702000.0,ARAGUAÇU,Afetado,CAULIM,Estrutura de mineração,1.955628,2020-05-28
491,2020,6,Município,TO,1702000.0,ARAGUAÇU,Afetado,CAULIM,Estrutura de mineração,1.376321,2020-05-27
491,2020,6,Município,TO,1702000.0,ARAGUAÇU,Afetado,CAULIM,Estrutura de mineração,0.275222,2020-05-04
491,2020,6,Município,TO,1716604.0,PEIXE,Afetado,ESMERALDA,Estrutura de mineração,10.736897,2020-05-29
491,2020,6,Município,TO,1706100.0,CRISTALÂNDIA,Afetado,ESMERALDA,Estrutura de mineração,3.726699,2020-05-29
491,2020,6,Município,TO,1716604.0,PEIXE,Afetado,ESMERALDA,Estrutura de mineração,0.070638,2020-05-11
491,2020,6,Município,TO,1706100.0,CRISTALÂNDIA,Afetado,ESMERALDA,Estrutura de mineração,0.024518,2020-05-11
491,2020,6,Município,TO,1720259.0,SÃO SALVADOR DO TOCANTINS,Afetado,FELDSPATO,Estrutura de mineração,130.945664,2020-05-29
491,2020,6,Município,TO,1720259.0,SÃO SALVADOR DO TOCANTINS,Afetado,FELDSPATO,Estrutura de mineração,88.120584,2020-05-14
491,2020,6,Município,TO,1720259.0,SÃO SALVADOR DO TOCANTINS,Afetado,FELDSPATO,Estrutura de mineração,5.928523,2020-05-22
491,2020,6,Município,TO,1720259.0,SÃO SALVADOR DO TOCANTINS,Afetado,FELDSPATO,Estrutura de mineração,1.582043,2020-05-28
491,2020,6,Município,TO,1720259.0,SÃO SALVADOR DO TOCANTINS,Afetado,FELDSPATO,Estrutura de mineração,0.378881,2020-05-27
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,4650.909494,2020-05-29
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,448.196416,2020-05-27
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,385.441104,2020-05-28
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,204.837214,2020-05-25
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,155.613395,2020-05-18
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,122.879658,2020-05-13
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,110.932267,2020-05-14
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,105.121135,2020-05-20
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,102.509932,2020-05-26
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,86.210733,2020-05-12
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,56.665376,2020-05-06
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,39.199374,2020-05-11
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,38.269118,2020-05-19
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,31.336202,2020-05-08
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,29.492198,2020-05-22
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,21.131683,2020-05-04
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,15.50612,2020-05-07
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,12.662507,2020-05-15
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,12.11677,2020-05-21
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO,Estrutura de mineração,3.763286,2020-05-05
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO ORNAMENTAL,Estrutura de mineração,81.592863,2020-05-29
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO ORNAMENTAL,Estrutura de mineração,1.638869,2020-05-27
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO P/ BRITA,Estrutura de mineração,103.51678,2020-05-29
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO P/ BRITA,Estrutura de mineração,17.664292,2020-05-28
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO P/ BRITA,Estrutura de mineração,9.993117,2020-05-26
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO P/ BRITA,Estrutura de mineração,8.052956,2020-05-04
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,GRANITO P/ BRITA,Estrutura de mineração,1.8553,2020-05-25
491,2020,6,Município,TO,1720499.0,SÃO VALÉRIO,Afetado,MANGANÊS,Estrutura de mineração,5510.62994,2020-05-29
491,2020,6,Município,TO,1720499.0,SÃO VALÉRIO,Afetado,MANGANÊS,Estrutura de mineração,31.123073,2020-05-28
491,2020,6,Município,TO,1720499.0,SÃO VALÉRIO,Afetado,MANGANÊS,Estrutura de mineração,4.54336,2020-05-20
491,2020,6,Município,TO,1720499.0,SÃO VALÉRIO,Afetado,MINÉRIO DE MANGANÊS,Estrutura de mineração,862.172579,2020-05-29
491,2020,6,Município,TO,1720499.0,SÃO VALÉRIO,Afetado,MINÉRIO DE MANGANÊS,Estrutura de mineração,151.048258,2020-05-20
491,2020,6,Município,TO,1720499.0,SÃO VALÉRIO,Afetado,MINÉRIO DE MANGANÊS,Estrutura de mineração,46.522733,2020-05-07
491,2020,6,Município,TO,1720499.0,SÃO VALÉRIO,Afetado,MINÉRIO DE MANGANÊS,Estrutura de mineração,42.213912,2020-05-12
491,2020,6,Município,TO,1720499.0,SÃO VALÉRIO,Afetado,MINÉRIO DE MANGANÊS,Estrutura de mineração,26.951196,2020-05-08
491,2020,6,Município,TO,1720499.0,SÃO VALÉRIO,Afetado,MINÉRIO DE MANGANÊS,Estrutura de mineração,25.999407,2020-05-22
491,2020,6,Município,TO,1720499.0,SÃO VALÉRIO,Afetado,MINÉRIO DE MANGANÊS,Estrutura de mineração,13.018627,2020-05-25
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,MINÉRIO DE OURO,Estrutura de mineração,34184.806608,2020-05-28
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,MINÉRIO DE OURO,Estrutura de mineração,28769.835066,2020-05-29
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,MINÉRIO DE OURO,Estrutura de mineração,5089.441718,2020-05-27
491,2020,6,Município,TO,1705102.0,CHAPADA DA NATIVIDADE,Afetado,MINÉRIO DE OURO,Estrutura de mineração,4472.17921,2020-05-28
491,2020,6,Município,TO,1705102.0,CHAPADA DA NATIVIDADE,Afetado,MINÉRIO DE OURO,Estrutura de mineração,3763.773182,2020-05-29
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,MINÉRIO DE OURO,Estrutura de mineração,2691.805079,2020-05-13
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,MINÉRIO DE OURO,Estrutura de mineração,2644.169965,2020-05-20
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,MINÉRIO DE OURO,Estrutura de mineração,2367.936491,2020-05-14
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,MINÉRIO DE OURO,Estrutura de mineração,2162.548652,2020-05-21
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,MINÉRIO DE OURO,Estrutura de mineração,1923.885746,2020-05-15
491,2020,6,Município,TO,1713601.0,MONTE DO CARMO,Afetado,MINÉRIO DE OURO,Estrutura de mineração,1578.934623,2020-05-07
